TOTAL,MES,DIA,DIA2,Temperature,Relative Humidity,Wind Speed,Wind Direction,luna,P
56.25,1,6,5,16.9,63.4,7.2,90,52.8035611,75
51.75,1,7,6,17.1,42.04,0,90,64.20607349,75
53.25,1,8,7,14.3,59.77,3.6,120,74.96235011,75
54.75,1,9,1,18.7,38.02,16.6,97.5,84.39703693,75
63.75,1,10,2,17.1,49.73,7.2,83.33,91.92100282,75
64.5,1,11,3,17.7,51.34,7.2,210,97.09890393,75
50.25,1,12,4,19.6,47.96,7.2,116.67,99.69139986,75
59.25,1,13,5,19.8,45.13,9.4,87.5,99.66398364,75
57.75,1,14,6,17.9,54.87,7.2,150,97.1642058,75
68.25,1,15,7,23,29.57,7.2,255,92.47731605,75
60.75,1,16,1,18.5,55.48,7.2,280,85.97409711,75
59.25,1,17,2,18.9,44.1,7.6,194.67,78.06335926,75
56.25,1,18,3,15.8,79.78,3.6,190,69.15680653,75
60.75,1,19,4,19.7,55.71,10.8,283.33,59.6483387,75
59.25,1,20,5,21.6,38.84,14.8,230,49.90549804,75
56.25,1,21,6,18.2,49.86,10.8,163.33,40.26872939,75
60,1,22,7,14.1,39.6,3.6,60,31.05423685,75
63.75,1,23,1,19,41.27,7.2,95,22.55757998,75
52.5,1,24,2,24.9,26.42,10.8,170,15.05666842,75
60,1,25,3,15.8,64.55,10.8,250,8.813672974,75
57.75,1,26,4,22.9,37.94,7.2,130,4.075289132,75
63.75,1,27,5,24.8,30.64,7.2,245,1.070031415,75
49.5,1,28,6,18.5,45.68,7.2,179.67,0.000448786,75
66.75,1,29,7,18.1,44.01,7.2,92.5,1.028080118,75
57.75,1,30,1,17.6,53.8,3.6,73.33,4.250177845,75
54,1,31,2,21.7,48.59,7.2,280,9.669844648,75
63,2,1,3,16.4,73.39,7.2,170,17.16475266,75
51.75,2,2,4,11,88.77,3.4,90,26.46286412,75
60.75,2,3,5,21,43.87,11.2,110,37.13492244,75
48.75,2,4,6,16.1,68.35,7.2,90,48.61152376,75
44.25,2,5,7,22.1,39.29,11.2,193.33,60.2270225,75
49.5,2,6,1,18.7,54.85,7.9,306,71.28481084,75
53.25,2,7,2,22.1,37.42,22.3,152.5,81.13151873,75
55.5,2,8,3,21.3,45.33,3.6,105,89.22440576,75
57.75,2,9,4,22.5,43.06,7.2,100,95.17816714,75
60,2,10,5,27.4,31.66,7.2,30,98.78371932,75
54.75,2,11,6,22.85,51.98,8.09,180,99.99958339,75
55.5,2,12,7,24,33.75,7.6,218.25,98.92316982,75
54.75,2,13,1,23.3,42.14,14.8,180,95.75254742,75
62.25,2,14,2,20.2,40.39,18.4,153.33,90.74880687,75
48.75,2,15,3,19.8,44.08,14.8,156.67,84.20598103,75
50.25,2,16,4,18,51.94,18,136.67,76.43136871,75
53.25,2,17,5,18.9,51.13,10.8,150,67.73557067,75
57.75,2,18,6,22.85,51.98,8.09,150,58.42949132,75
63.75,2,19,7,19.7,51.46,22.3,184,48.82513628,75
51,2,20,1,19.2,56.83,7.2,140,39.23778539,75
60,2,21,2,21.4,26.46,16.6,108,29.98824739,75
48.75,2,22,3,12.6,57.38,3.6,100,21.40461269,75
62.25,2,23,4,22,49.44,7.2,123.33,13.82274369,75
58.5,2,24,5,21.7,45,7.2,150,7.583745438,75
43.5,2,25,6,21.4,36.59,7.6,136.67,3.025464078,75
51.75,2,26,7,16.6,53.04,3.6,80,0.464631594,75
62.25,2,27,1,24.1,38.67,14.8,156.67,0.167535499,75
70.5,2,28,2,22.7,38.82,11.2,167.14,2.31043196,75
60.75,3,1,3,23.5,35.39,9.4,240,6.935751783,75
70.5,3,2,4,23.1,48.04,7.2,66.67,13.91474203,75
54.75,3,3,5,20.6,51.39,9.4,90,22.9291318,75
48.75,3,4,6,19.2,57.51,7.2,90,33.48178743,75
59.25,3,5,7,22.8,38.19,13,173.8,44.93908122,75
48,3,6,1,21.1,49.04,3.6,90,56.59824988,75
47.25,3,7,2,23.1,50.49,7.2,153.33,67.76528571,75
38.25,3,8,3,21.7,51.17,20.5,163.33,77.82620411,75
55.5,3,9,4,23.1,52.81,7.2,133.33,86.29773977,75
58.5,3,10,5,22.4,46.7,9.4,120,92.85077505,75
58.5,3,11,6,19.9,57.7,14.8,123.33,97.30781056,75
43.5,3,12,7,23.7,34.68,3.6,215,99.62166245,75
39.75,3,13,1,20.4,54.5,7.2,110,99.84497504,75
55.5,3,14,2,19.9,42.84,7.2,100,98.0993425,75
47.25,3,15,3,19.7,52.06,7.2,90,94.55006478,75
54.75,3,16,4,17.1,56,7.2,90,89.38922751,75
51,3,17,5,20.9,41.88,7.2,87,82.82697917,75
57.75,3,18,6,21.6,43.96,7.6,119.5,75.08916758,75
59.25,3,19,7,23.8,29.73,3.6,60,66.4190008,75
51.75,3,20,1,22.85,51.98,8.09,90,57.08083816,75
58.5,3,21,2,32.2,18.01,3.6,100,47.36504153,75
51.75,3,22,3,24.5,33.28,7.6,265,37.59335449,75
60,3,23,4,25.8,33.41,7.2,73.67,28.12397849,75
60,3,24,5,22.5,43.89,10.8,163.33,19.35422439,75
48,3,25,6,24.9,45.04,7.2,90,11.71678602,75
64.5,3,26,7,25.7,44.94,10.8,160,5.664378409,75
54.75,3,27,1,25.1,32.48,7.6,245,1.638111116,75
58.5,3,28,2,25.3,33,7.2,150,0.018612383,75
63.75,3,29,3,23.6,28.63,11.9,147.25,1.065448034,75
42,3,30,4,24.5,29.56,7.6,172.5,4.857744283,75
53.25,3,31,5,21.3,46.03,7.9,96.5,11.25346652,75
62.25,4,1,6,20.5,38.64,8.9,93.33,19.88301646,75
51,4,2,7,24.8,27.38,10.9,190.33,30.18384842,75
63,4,3,1,17.3,44.25,3.6,70,41.46987137,75
52.5,4,4,2,29.1,14.49,24.1,210,53.01836076,75
60,4,5,3,25.9,38.87,7.2,176.67,64.15297119,75
70.5,4,6,4,24,39.76,3.6,90,74.30538626,75
51,4,7,5,25.5,27.4,10.8,185,83.04726139,75
62.25,4,8,6,22.85,51.98,8.09,160,90.09376787,75
51,4,9,7,27.8,23.28,10.8,130,95.28663028,75
48,4,10,1,17.6,42.28,5.4,55,98.56684529,75
51.75,4,11,2,26.3,27.33,37.1,215,99.94608141,75
50.25,4,12,3,20.1,51.17,3.6,90,99.48275858,75
44.25,4,13,4,22.6,35.84,5.4,125,97.26553874,75
42.75,4,14,5,21.6,37.62,3.4,90,93.4043903,75
54.75,4,15,6,26.3,28.88,11.2,144,88.02791085,75
47.25,4,16,7,28.6,22.92,7.2,120,81.28518054,75
54,4,17,1,24.1,13.14,11.2,340,73.35079351,75
42,4,18,2,25.6,15.18,22.3,230,64.43241817,75
53.25,4,19,3,25.6,38.16,7.2,80,54.78070185,75
48.75,4,20,4,19.6,51.03,3.6,90,44.70100627,75
46.5,4,21,5,23.8,36.73,14.8,222.5,34.56500771,75
44.25,4,22,6,22.85,51.98,8.09,180,24.81778303,75
51.75,4,23,7,27.1,25,11.2,106.67,15.9735244,75
39.75,4,24,1,25.8,43.61,7.6,157.5,8.592110368,75
54,4,25,2,23.9,41.02,11.3,214.33,3.231294504,75
45.75,4,26,3,22.8,33.28,7.2,205,0.376255827,75
49.5,4,27,4,19,38.77,3.6,100,0.358365175,75
53.25,4,28,5,24.4,24.16,10.8,230,3.284012215,75
39.75,4,29,6,21.6,40.01,7.2,90,8.996594261,75
44.25,4,30,7,27,21.84,18.4,194,17.08696141,75
50.25,5,1,1,25.6,29.7,33.5,350,26.95194516,75
57,5,2,2,31.8,22.24,7.2,160,37.88440232,75
40.5,5,3,3,26,29.72,13,232,49.16940425,75
61.5,5,4,4,24.9,37.42,13,165,60.16315423,75
50.25,5,5,5,27.3,36.1,7.2,205.33,70.34118958,75
45.75,5,6,6,28.3,42.54,7.6,94.33,79.31438873,75
54,5,7,7,26.2,36.83,10.8,203.33,86.82007448,75
51,5,8,1,26.5,36.11,10.8,120,92.69905484,75
57.75,5,9,2,27.9,33.63,18.4,115,96.86860607,75
38.25,5,10,3,27.9,44.28,7.2,176.67,99.29827026,75
38.25,5,11,4,29.2,33.92,11.3,208,99.99184617,75
56.25,5,12,5,28.7,34.98,10.8,216.67,98.97625162,75
54,5,13,6,22.85,51.98,8.09,200,96.29643068,75
45.75,5,14,7,28.9,27.91,8.6,198,92.01508354,75
56.25,5,15,1,26.8,40.56,8.3,257.67,86.21637677,75
53.25,5,16,2,28.9,26.95,7.6,225,79.01349,75
37.5,5,17,3,29.8,32.74,10.8,66.67,70.56035354,75
48,5,18,4,27.2,25.21,10.8,187.25,61.06770241,75
49.5,5,19,5,29.7,25.57,10.8,233.33,50.82220486,75
49.5,5,20,6,26.1,38.03,7.2,90,40.20482959,75
52.5,5,21,7,30.2,27.2,7.2,200,29.70133956,75
53.25,5,22,1,28.6,31.22,7.2,203.33,19.89525832,75
52.5,5,23,2,29.2,27.36,24.1,258,11.43402665,75
56.25,5,24,3,25.6,50.42,7.2,135,4.964394797,75
60.75,5,25,4,28.1,44.76,7.2,145.67,1.043570461,75
48.75,5,26,5,29.5,37.08,7.2,126.67,0.045010999,75
48.75,5,27,6,28.4,50.82,7.2,90,2.085648659,75
48,5,28,7,28.9,32.97,18.4,280,6.998724071,75
51.75,5,29,1,28.1,36.51,7.2,186.67,14.36234069,75
45,5,30,2,27.8,48.69,7.2,93.33,23.57451986,75
56.25,5,31,3,26.3,50.13,5.4,120,33.95071503,75
51.75,6,1,4,27.2,41.13,7.2,110,44.816222,75
47.25,6,2,5,28.8,39.05,7.2,146.67,55.57342442,75
47.25,6,3,6,28,27.53,13,188,65.73647894,75
53.25,6,4,7,26.8,28.59,5.4,185,74.93721302,75
54,6,5,1,27.8,28.2,7.6,184.75,82.91198736,75
54.75,6,6,2,28.8,37.91,7.2,212,89.47999271,75
55.5,6,7,3,27.3,49.06,7.2,146.67,94.52092125,75
46.5,6,8,4,27.2,50.55,7.2,186.67,97.95645639,75
57,6,9,5,25.9,54.17,7.6,212.5,99.73710286,75
46.5,6,10,6,25.7,66.09,7.2,90,99.83417072,75
54.75,6,11,7,25.8,58.7,7.2,213.33,98.23622136,75
57,6,12,1,26.5,54.46,7.2,301.33,94.94962633,75
57,6,13,2,28.3,50.91,3.6,96.67,90.00359056,75
39.75,6,14,3,28.4,43.38,7.4,135.67,83.46053268,75
59.25,6,15,4,27.1,44.75,9.4,79.8,75.43260233,75
51,6,16,5,27.5,55.54,7.2,183.33,66.10393806,75
47.25,6,17,6,24.8,64.03,7.4,94.67,55.7558356,75
45.75,6,18,7,27.7,48.84,20.5,310,44.78857328,75
51,6,19,1,29.2,38.19,14.8,160,33.73026736,75
47.25,6,20,2,27.8,41.84,16.6,75,23.22173114,75
44.25,6,21,3,26.5,42.67,9.4,60.75,13.96919866,75
45.75,6,22,4,25.9,58.9,7.6,117.5,6.665232955,75
50.25,6,23,5,26.1,56.31,7.2,195,1.890581572,75
42.75,6,24,6,28.7,51.19,7.2,75,0.020973918,75
46.5,6,25,7,27.8,45.88,7.2,75,1.16613105,75
48,6,26,1,24,61.32,9.4,132.5,5.15981156,75
47.25,6,27,2,26.8,47.87,11.2,208.33,11.60242037,75
63.75,6,28,3,22,78.41,7.2,164,19.94008207,75
41.25,6,29,4,24.4,64.64,14.8,160,29.55471727,75
64.5,6,30,5,19.9,81.81,3.6,310,39.84165526,75
44.25,7,1,6,20,82.79,18.4,90,50.26126299,75
46.5,7,2,7,21.6,76.4,4.1,141,60.36258594,75
51.75,7,3,1,22.8,67.76,3.6,110,69.78507129,75
45,7,4,2,24.5,51.52,22.3,116,78.24744025,75
41.25,7,5,3,24.6,56.6,7.2,83.33,85.53179215,75
56.25,7,6,4,24.5,64.48,7.2,66.67,91.46819013,75
57.75,7,7,5,24.2,61.42,7.2,76.67,95.92213223,75
59.25,7,8,6,24.1,73.37,7.2,90,98.78545217,75
51,7,9,7,23.7,66.94,3.6,105,99.970546,75
53.25,7,10,1,21.3,76.28,3.6,113.33,99.40809568,75
52.5,7,11,2,20.2,84.27,3.6,55,97.04914591,75
46.5,7,12,3,23.9,67.38,7.2,243.33,92.87293018,75
42,7,13,4,22.2,71.88,7.2,185,86.90175044,75
49.5,7,14,5,20.1,87.17,3.6,90,79.2231237,75
39.75,7,15,6,24.6,58.95,7.2,90,70.01714918,75
52.5,7,16,7,24.1,59.92,3.6,170,59.58381679,75
56.25,7,17,1,23.5,66.05,3.6,186.67,48.36157228,75
54,7,18,2,24.4,64.45,7.2,83.33,36.92642008,75
39.75,7,19,3,23.8,70.42,7.2,83.33,25.96217459,75
57.75,7,20,4,22.7,65.54,3.6,113.33,16.19860123,75
60.75,7,21,5,23.9,67.56,3.8,118.33,8.324520005,75
37.5,7,22,6,24.3,66.18,7.2,90,2.893912045,75
51.75,7,23,7,24.7,63.09,11.2,110,0.249135985,75
54,7,24,1,20.1,79.27,3.6,80,0.48220193,75
41.25,7,25,2,19.4,84.39,7.2,90,3.442961184,75
56.25,7,26,3,21.3,84.42,7.2,63.33,8.787565145,75
43.5,7,27,4,22.6,65.33,9.4,85,16.04905506,75
65.25,7,28,5,19.6,88.79,3.6,90,24.70908098,75
48,7,29,6,25,70.77,7.6,117.5,34.25496479,75
58.5,7,30,7,23.2,70.44,7.3,185.5,44.21533411,75
53.25,7,31,1,26.8,56.72,7.6,162.5,54.17565826,75
48.75,8,1,2,26.7,50.49,7.2,53.33,63.77955439,75
60,8,2,3,26.4,58.24,7.6,112.25,72.72252524,75
53.25,8,3,4,24.2,63.79,11.2,117.5,80.74320027,75
42.75,8,4,5,25.5,59.43,7.6,200,87.61486904,75
61.5,8,5,6,24.9,70.19,7.2,90,93.13836034,75
60.75,8,6,7,24.8,63.86,7.6,132.5,97.13664925,75
54,8,7,1,24.4,67.49,7.2,200,99.45185277,75
42.75,8,8,2,26.3,54.56,13,73.33,99.94599959,75
59.25,8,9,3,25.8,61.28,7.2,65,98.50751149,75
36,8,10,4,24.7,61.42,22.3,143.33,95.0651741,75
46.5,8,11,5,24.5,63.85,10.8,100,89.61015963,75
37.5,8,12,6,24.9,71.75,7.2,90,82.2243239,75
41.25,8,13,7,24.4,70.77,3.6,160,73.10984709,75
56.25,8,14,1,22,71.7,7.2,225,62.61213855,75
55.5,8,15,2,21.8,69.61,7.2,276.67,51.22612547,75
51.75,8,16,3,23.2,67.31,7.2,110,39.57714307,75
53.25,8,17,4,25,56.13,27.7,114,28.3726361,75
42.75,8,18,5,24.3,68.6,7.2,56.67,18.32919987,75
45,8,19,6,23.2,66.56,9.4,78,10.08847227,75
51.75,8,20,7,24.5,60.6,9.4,105,4.141017379,75
51,8,21,1,25.3,57.88,7.2,93.33,0.776340589,75
48.75,8,22,2,24.6,62.46,3.8,113.67,0.069283368,75
40.5,8,23,3,21.9,81.32,7.2,310,1.901611514,75
57.75,8,24,4,18.3,85.27,9.4,180,6.007758149,75
61.5,8,25,5,21.9,79.37,3.8,157.33,12.02928616,75
62.25,8,26,6,23.9,73.66,3.6,90,19.56436724,75
64.5,8,27,7,22.85,51.98,8.09,113,28.20421245,75
61.5,8,28,1,23.3,70.64,3.6,145,37.55467003,75
63.75,8,29,2,22.1,72.65,22.3,85,47.2456636,75
43.5,8,30,3,19.8,86.86,7.2,100,56.93289794,75
46.5,8,31,4,19.9,86.16,9.4,97.5,66.29580386,75
59.25,9,1,5,22.6,70.66,7.2,63.33,75.03419615,75
63,9,2,6,21.9,81.89,9.4,145,82.86474616,75
50.25,9,3,7,23.4,61.03,9.4,113.33,89.51783864,75
64.5,9,4,1,19.1,91.38,3.4,70,94.735787,75
63.75,9,5,2,19.8,89.61,3.6,90,98.27429167,75
52.5,9,6,3,21.4,82.97,7.2,110,99.90973352,75
57,9,7,4,21.9,79.23,7.2,83.33,99.45470917,75
54.75,9,8,5,23.8,64.89,7.2,73.33,96.78271379,75
54,9,9,6,23.7,64.92,11.2,78,91.86007473,75
69,9,10,7,22.3,67.94,13,125,84.77970101,75
57,9,11,1,23.6,57.27,7.2,73.33,75.78805159,75
53.25,9,12,2,23.8,52.45,3.6,170,65.29539625,75
54,9,13,3,24.7,57.5,7.6,72.5,53.86123038,75
44.25,9,14,4,25.2,63.22,3.6,203.33,42.15198824,75
54.75,9,15,5,23.2,69.1,7.2,100,30.87583835,75
51.75,9,16,6,26.7,58.68,7.2,76.67,20.7067188,75
66,9,17,7,26.4,55.59,11.2,136.67,12.21376916,75
45,9,18,1,22,72.46,3.6,90,5.810952628,75
57.75,9,19,2,27.1,47.84,5.4,100,1.735330514,75
51,9,20,3,28.7,51.41,3.6,40,0.053842367,75
55.5,9,21,4,22.6,70.13,5.4,92.5,0.691091785,75
66.75,9,22,5,23.2,74.68,7.2,83.33,3.467050975,75
57,9,23,6,21.8,84.24,7.2,90,8.134235593,75
39.75,9,24,7,22.6,68.51,13,140,14.40743284,75
57,9,25,1,21.8,80.5,3.6,80,21.98343511,75
54,9,26,2,25.6,59.11,3.6,180,30.55171657,75
53.25,9,27,3,24.2,68.19,3.6,183.33,39.79874792,75
52.5,9,28,4,22.6,78.22,7.2,83.33,49.40873133,75
53.25,9,29,5,22.8,66.72,16.6,97,59.06262682,75
49.5,9,30,6,22.9,77.9,7.2,90,68.43633631,75
57.75,10,1,7,22.8,67.62,7.2,96.67,77.19855316,75
60.75,10,2,1,23.2,69.05,7.6,123.33,85.00936119,75
48.75,10,3,2,25.6,49.02,14.8,110,91.52188873,75
55.5,10,4,3,25.6,61.27,9.4,95,96.39043333,75
54,10,5,4,23.6,63.09,13,124,99.28853883,75
50.25,10,6,5,25.1,61.06,7.2,86.67,99.93881581,75
50.25,10,7,6,21.7,77.87,7.2,90,98.15275315,75
57,10,8,7,21.1,69.74,3.6,163.33,93.87416393,75
52.5,10,9,1,22.3,65.69,3.6,293.33,87.21589302,75
58.5,10,10,2,24.8,63.65,13,95.25,78.47799447,75
42.75,10,11,3,22.9,68.61,7.2,66.67,68.13821238,75
50.25,10,12,4,22.9,58.72,7.6,87.5,56.81219163,75
55.5,10,13,5,22.6,60.8,11.2,82.5,45.18940958,75
39,10,14,6,23,64.96,7.2,90,33.95808536,75
51.75,10,15,7,23.5,55.58,7.6,110,23.73528075,75
58.5,10,16,1,23.5,59.24,7.2,90,15.01590719,75
49.5,10,17,2,22,63.83,7.2,69.67,8.147711084,75
55.5,10,18,3,26.5,52.47,7.2,145,3.33149516,75
53.25,10,19,4,23.3,54.41,7.2,65,0.639828452,75
64.5,10,20,5,24.9,55.84,14.8,294,0.044924011,75
50.25,10,21,6,24.6,48.93,7.2,90,1.447122424,75
64.5,10,22,7,24.2,51.05,7.6,137.5,4.69825012,75
61.5,10,23,1,23.5,54.29,10.8,50,9.617477091,75
55.5,10,24,2,22.1,43.46,7.6,120,15.99999236,75
47.25,10,25,3,19.1,60.24,10.8,85,23.62026867,75
47.25,10,26,4,19,48.25,7.6,135,32.23189789,75
49.5,10,27,5,20.5,53.23,7.6,207.5,41.5653713,75
52.5,10,28,6,22.1,57.93,9.4,77.5,51.32441886,75
61.5,10,29,7,23.4,52.94,7.2,203.33,61.18127965,75
53.25,10,30,1,22.3,54.78,9.4,217.5,70.77196123,75
57.75,10,31,2,23.2,55.85,3.6,350,79.69407574,75
51.75,11,1,3,21.5,62.6,3.6,320,87.51155063,75
58.5,11,2,4,24.6,57.58,3.6,146.67,93.77128594,75
61.5,11,3,5,24.9,56.49,7.6,96.67,98.03550774,75
48.75,11,4,6,27.4,29.14,3.6,90,99.92957083,75
45,11,5,7,24.3,49.58,7.6,121.67,99.19893661,75
57,11,6,1,23.8,30.06,3.6,100,95.76308786,75
49.5,11,7,2,22.6,47.68,7.2,76.67,89.75117227,75
56.25,11,8,3,22.7,33.59,3.6,200,81.50651623,75
57.75,11,9,4,24.8,43.85,5.4,170,71.5549578,75
75.75,11,10,5,24.3,52.86,7.2,165,60.54256673,75
53.25,11,11,6,23.2,52.9,7.2,90,49.15738217,75
69.75,11,12,7,23.1,43.95,7.2,103.67,38.05350192,75
71.25,11,13,1,24.1,40.88,16.6,92,27.79303075,75
60.75,11,14,2,21.8,53.81,7.2,92.33,18.81395544,75
47.25,11,15,3,22.1,50.96,3.6,133.33,11.42358759,75
54,11,16,4,16.1,65.79,7.2,90,5.811038438,75
61.5,11,17,5,21.5,41.31,3.6,120,2.069713338,75
60,11,18,6,23.3,47.65,7.2,90,0.221625828,75
68.25,11,19,7,22.6,39.34,7.2,80,0.238003525,75
54.75,11,20,1,20.4,53.15,5.4,185,2.053687824,75
50.25,11,21,2,20.3,49.25,18.4,180,5.575196891,75
67.5,11,22,3,21.8,36.2,7.6,56.67,10.68359662,75
53.25,11,23,4,18.3,38.98,7.6,86.67,17.23354985,75
72,11,24,5,17.7,43.91,3.6,120,25.04944744,75
58.5,11,25,6,19.4,53.2,7.2,91.33,33.91890643,75
61.5,11,26,7,22.4,31.78,18.4,90,43.58373714,75
57,11,27,1,19.2,44.28,3.6,230,53.72919198,75
60.75,11,28,2,19.5,43.14,9.4,127.5,63.97402192,75
45.75,11,29,3,19.6,41,3.6,93.33,73.86614228,75
56.25,11,30,4,19.1,32.58,7.2,73,82.89048082,75
67.5,12,1,5,17.6,37.4,14.8,88,90.49537267,75
48.75,12,2,6,17.7,47.31,7.2,85,96.1404366,75
57.75,12,3,7,22.9,33.91,3.6,110,99.36216418,75
52.5,12,4,1,18,54.19,9.4,206.67,99.84536845,75
51,12,5,2,20.8,55.84,7.2,76.67,97.48274781,75
52.5,12,6,3,21.9,44.71,7.6,240,92.4047533,75
37.5,12,7,4,18.2,56.06,10.8,170,84.96907023,75
49.5,12,8,5,19.8,46.21,7.2,210,75.71105948,75
49.5,12,9,6,13.2,28.61,14.8,130,65.26835456,75
69,12,10,7,15.3,28.54,9.4,96.67,54.29934103,75
61.5,12,11,1,12.3,40.95,3.6,215,43.41416547,75
50.25,12,12,2,17.2,32.68,7.3,87,33.12978909,75
63.75,12,13,3,14.1,28.23,5.4,280,23.85141833,75
59.25,12,14,4,19.2,51.15,7.2,166.67,15.87532001,75
57.75,12,15,5,17.9,65.31,9.4,172.5,9.404545053,75
54,12,16,6,14.4,90.33,18.4,145,4.56924434,75
57.75,12,17,7,19.5,71.77,7.2,90,1.44559918,75
57,12,18,1,19.2,72.09,7.2,186.67,0.070278804,75
57.75,12,19,2,19.8,63,7.6,180,0.449653792,75
58.5,12,20,3,24.5,37.26,11.2,286.67,2.564262264,75
60.75,12,21,4,18.5,64.24,7.6,100,6.369280579,75
81,12,22,5,18.5,59.8,9.4,130,11.7913419,75
54.75,12,23,6,16.7,65.64,7.6,77.5,18.72148026,75
51,12,24,7,21.5,47.41,7.1,116,27.00379806,75
30,12,25,1,21.6,27.94,5.4,30,36.42012249,75
45,12,26,2,18.2,53.32,7.2,217.5,46.67265042,75
47.25,12,27,3,25.9,24.7,3.6,40,57.3691627,75
57.75,12,28,4,18.2,50.45,7.2,170,68.01796928,75
49.5,12,29,5,18,54.21,3.6,170,78.04086212,75
42.75,12,30,6,19,55.29,3.6,90,86.81036724,75
49.5,12,31,7,20.1,50.84,14.8,230,93.7116619,75
48,1,1,1,11.9,87.55,8.09,180,98.22072885,75
48,1,2,2,18.4,56.02,7.2,110.33,99.98196585,75
52.5,1,3,3,23.7,35.15,3.6,30,98.86488612,75
50.25,1,4,4,18,54.28,9.4,137.5,94.98357896,75
42.75,1,5,5,20.9,45.37,11.2,187.25,88.6734462,75
55.5,1,6,6,17.3,54.76,7.2,90,80.4328837,75
47.25,1,7,7,15.4,65.15,3.6,190,70.84725382,75
55.5,1,8,1,17.9,55.84,7.2,150,60.5149248,75
48,1,9,2,18.2,47.69,7.2,93.33,49.99045154,75
49.5,1,10,3,18.9,54.55,7.2,290,39.75147822,75
62.25,1,11,4,19.3,41.42,11.2,210,30.18783099,75
47.25,1,12,5,18.6,30.88,9.4,106.67,21.60632112,75
42.75,1,13,6,17.7,49.98,7.2,90,14.24356728,75
62.25,1,14,7,15.8,38.72,7.6,93.75,8.280604816,75
52.5,1,15,1,5.4,83.92,8.09,100,3.855567721,75
55.5,1,16,2,17,49.72,7.2,106.67,1.072990675,75
56.25,1,17,3,15.2,53.21,3.6,335,0.009601084,75
61.5,1,18,4,17,57.13,7.2,130,0.716771495,75
54.75,1,19,5,18,61.66,7.2,76.67,3.219400956,75
45,1,20,6,18.1,58.52,7.2,90,7.510409207,75
45.75,1,21,7,17.8,41.97,10.8,210,13.53981279,75
50.25,1,22,1,16.7,39.54,3.6,210,21.19796897,75
57.75,1,23,2,20,48.43,7.2,153.33,30.29427166,75
67.5,1,24,3,19.6,53.75,7.2,110,40.5352427,75
47.25,1,25,4,15.7,69.4,7.6,102.5,51.50891057,75
58.5,1,26,5,18.4,59.15,7.2,130,62.68430856,75
57,1,27,6,19.3,59.93,7.2,90,73.43422092,75
46.5,1,28,7,22.4,55.03,7.2,105,83.08478274,75
56.25,1,29,1,16.3,67.84,24.1,99.67,90.98758078,75
54,1,30,2,15.9,34.97,7.6,96.67,96.60105009,75
59.25,1,31,3,15.5,40.16,7.2,85,99.56221416,75
63.75,2,1,4,15.9,66.41,3.6,150,99.73054503,75
67.5,2,2,5,20.7,56.58,7.2,120,97.19343677,75
64.5,2,3,6,19.4,66.17,3.6,90,92.23445207,75
53.25,2,4,7,27.5,19.49,3.6,290,85.2760778,75
48.75,2,5,1,26.9,27.13,3.6,270,76.81398588,75
57,2,6,2,22.7,45.07,10.8,163.33,67.35847051,75
62.25,2,7,3,19.6,46.47,13,335,57.39269065,75
57.75,2,8,4,20.7,51.68,7.4,113.5,47.35002316,75
57.75,2,9,5,15.6,82.58,3.6,140,37.60722039,75
60.75,2,10,6,16.9,67.48,11.2,145,28.48752068,75
56.25,2,11,7,21.3,46.05,3.7,160.5,20.26808667,75
65.25,2,12,1,22.1,37.88,14.8,214,13.18792134,75
47.25,2,13,2,18.4,61.57,7.2,80,7.454405845,75
60,2,14,3,23.5,47.6,7.2,123.33,3.247909971,75
47.25,2,15,4,23.3,43.24,3.6,146.67,0.724239823,75
54,2,16,5,22.5,50.87,3.6,180,0.014231622,75
54.75,2,17,6,23.7,46.84,9.4,87.5,1.219116635,75
64.5,2,18,7,22.9,40.09,7.2,260,4.39999722,75
53.25,2,19,1,19,53.99,7.2,240,9.560403559,75
56.25,2,20,2,23.7,37.71,7.2,185,16.62269621,75
51.75,2,21,3,23.8,31.95,13,150,25.401885,75
46.5,2,22,4,21.6,53.2,7.2,233.33,35.58355155,75
55.5,2,23,5,22.2,43.29,7.2,220,46.71473167,75
43.5,2,24,6,23,42.46,10.8,90,58.21631546,75
49.5,2,25,7,22.1,33.05,5.4,130,69.42170051,75
60.75,2,26,1,21.3,44.02,7.2,220,79.63940562,75
54,2,27,2,23.6,40.21,7.6,100,88.22926833,75
63.75,2,28,3,27.8,24.96,18.4,303.33,94.67606744,75
54,3,1,4,24.9,29.1,18.4,130.8,98.6438315,75
51,3,2,5,23.7,31.32,14.8,132.5,99.99941222,75
46.5,3,3,6,23.9,54.9,7.2,90,98.80303385,75
69,3,4,7,24.1,42.27,7.2,220,95.27268438,75
57,3,5,1,24.3,30.37,7.6,263,89.73490836,75
54,3,6,2,20.7,40.69,10.8,163.33,82.57526293,75
58.5,3,7,3,23.4,41.27,3.6,263.33,74.19820225,75
55.5,3,8,4,24,31.51,10.8,130,65.00072446,75
63.75,3,9,5,23.5,26.67,10.8,233.33,55.35914524,75
57,3,10,6,28.8,27.94,7.2,90,45.62536467,75
60.75,3,11,7,26.8,26.75,7.2,216.67,36.12827902,75
54,3,12,1,25,33.89,7.2,210,27.17692404,75
54.75,3,13,2,22.9,36.06,10.8,165,19.06346716,75
44.25,3,14,3,24.4,34.49,7.2,173.33,12.0653301,75
50.25,3,15,4,22.5,41.41,10.8,153.33,6.445994652,75
