Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
13-7-17 0:00,2457947.50,2751.00,5,Jueves,Julio,13,"2,707.96",2990.8080,36340.1964,35903.5806,146.0064,-0.3339,-0.0257,-0.0512,35903.3237,-6.2460,0.0494,36333.6917,-0.4479812123,36333.2437,33342.4357,86.90%,,222.4357,18.25,,20
14-7-17 0:00,2457948.50,2752.00,6,Viernes,Julio,14,"2,708.95",2991.7611,36353.3728,35916.6456,145.9534,-0.5700,-0.0289,-0.0575,35916.1621,-6.2523,-0.0457,36346.5338,-0.5377457551,36345.9960,33354.2350,79.22%,,234.2350,19.21,,21
15-7-17 0:00,2457949.50,2753.00,7,Sábado,Julio,15,"2,709.93",2992.7142,36366.5492,35929.7106,145.9005,-0.7836,-0.0320,-0.0638,35929.0229,-5.9452,-0.1319,36359.7206,-0.6059969614,36359.1146,33366.4004,70.02%,,246.4004,20.21,,22
16-7-17 0:00,2457950.50,2754.00,1,Domingo,Julio,16,"2,710.92",2993.6675,36379.7256,35942.7756,145.8475,-0.9664,-0.0352,-0.0701,35941.9145,-5.3380,-0.1921,36373.2643,-0.6474785631,36372.6168,33378.9494,59.58%,,258.9494,21.24,C. Menguante,23
17-7-17 0:00,2457951.50,2755.00,2,Lunes,Julio,17,"2,711.90",2994.6208,36392.9020,35955.8406,145.7946,-1.1112,-0.0383,-0.0763,35954.8441,-4.4588,-0.2140,36387.1563,-0.657655531,36386.4987,33391.8778,48.36%,,271.8778,22.30,,24
18-7-17 0:00,2457952.50,2756.00,3,Martes,Julio,18,"2,712.89",2995.5743,36406.0784,35968.9056,145.7416,-1.2123,-0.0414,-0.0825,35967.8173,-3.3494,-0.1929,36401.3652,-0.6334567021,36400.7317,33405.1574,36.93%,,285.1574,23.39,,25
19-7-17 0:00,2457953.50,2757.00,4,Miércoles,Julio,19,"2,713.87",2996.5279,36419.2548,35981.9706,145.6886,-1.2657,-0.0446,-0.0887,35980.8382,-2.0642,-0.1327,36415.8368,-0.574033401,36415.2628,33418.7348,25.96%,,298.7348,24.51,,26
20-7-17 0:00,2457954.50,2758.00,5,Jueves,Julio,20,"2,714.86",2997.4817,36432.4312,35995.0356,145.6357,-1.2693,-0.0477,-0.0949,35993.9088,-0.6673,-0.0452,36430.4970,-0.4813297731,36430.0157,33432.5340,16.20%,,312.5340,25.64,,27
21-7-17 0:00,2457955.50,2759.00,6,Viernes,Julio,21,"2,715.85",2998.4356,36445.6076,36008.1006,145.5827,-1.2230,-0.0507,-0.1010,36007.0293,0.7696,0.0520,36445.2568,-0.3602568185,36444.8965,33446.4610,8.32%,,326.4610,26.78,,28
22-7-17 0:00,2457956.50,2760.00,7,Sábado,Julio,22,"2,716.83",2999.3896,36458.7840,36021.1656,145.5298,-1.1287,-0.0538,-0.1071,36020.1978,2.1712,0.1387,36460.0190,-0.2183437864,36459.8006,33460.4110,2.89%,,340.4110,27.92,,29
23-7-17 0:00,2457957.50,2761.00,1,Domingo,Julio,23,"2,717.82",3000.3438,36471.9603,36034.2306,145.4768,-0.9900,-0.0569,-0.1132,36033.4106,3.4627,0.1967,36474.6867,-0.0648923255,36474.6218,33474.2780,0.25%,Luna Nueva,354.2780,29.06,Luna Nueva,1
24-7-17 0:00,2457958.50,2762.00,2,Lunes,Julio,24,"2,718.80",3001.2982,36485.1367,36047.2955,145.4239,-0.8123,-0.0599,-0.1193,36046.6624,4.5738,0.2136,36489.1718,0.09017878179,36489.2620,33487.9637,0.48%,,7.9637,0.65,,2
25-7-17 0:00,2457959.50,2763.00,3,Martes,Julio,25,"2,719.79",3002.2528,36498.3131,36060.3605,145.3709,-0.6028,-0.0629,-0.1253,36059.9459,5.4431,0.1855,36503.4019,0.2375125764,36503.6394,33501.3867,3.44%,,21.3867,1.75,,3
26-7-17 0:00,2457960.50,2764.00,4,Miércoles,Julio,26,"2,720.77",3003.2075,36511.4895,36073.4255,145.3180,-0.3695,-0.0659,-0.1312,36073.2532,6.0219,0.1181,36517.3259,0.3692433289,36517.6952,33514.4876,8.79%,,34.4876,2.83,,4
27-7-17 0:00,2457961.50,2765.00,5,Jueves,Julio,27,"2,721.76",3004.1625,36524.6659,36086.4905,145.2650,-0.1217,-0.0689,-0.1372,36086.5748,6.2774,0.0255,36530.9160,0.4795138653,36531.3955,33527.2330,16.05%,,47.2330,3.87,,5
28-7-17 0:00,2457962.50,2766.00,6,Viernes,Julio,28,"2,722.75",3005.1177,36537.8423,36099.5555,145.2121,0.1308,-0.0718,-0.1431,36099.9012,6.1949,-0.0725,36544.1674,0.5645673552,36544.7320,33539.6143,24.71%,,59.6143,4.89,,6
29-7-17 0:00,2457963.50,2767.00,7,Sábado,Julio,29,"2,723.73",3006.0731,36551.0187,36112.6205,145.1591,0.3782,-0.0748,-0.1489,36113.2224,5.7791,-0.1551,36557.0957,0.6225195954,36557.7182,33551.6452,34.25%,,71.6452,5.88,,7
30-7-17 0:00,2457964.50,2768.00,1,Domingo,Julio,30,"2,724.72",3007.0287,36564.1951,36125.6855,145.1062,0.6107,-0.0777,-0.1547,36126.5286,5.0533,-0.2047,36569.7321,0.6529690956,36570.3851,33563.3564,44.22%,,83.3564,6.84,C. Creciente,8
31-7-17 0:00,2457965.50,2769.00,2,Lunes,Julio,31,"2,725.70",3007.9845,36577.3715,36138.7505,145.0532,0.8192,-0.0806,-0.1605,36139.8108,4.0581,-0.2110,36582.1185,0.656587268,36582.7751,33574.7905,54.18%,,94.7905,7.78,,9
1-8-17 0:00,2457966.50,2770.00,3,Martes,Agosto,1,"2,726.69",3008.9406,36590.5479,36151.8155,145.0002,0.9956,-0.0834,-0.1662,36153.0607,2.8490,-0.1729,36594.3031,0.6347783953,36594.9379,33585.9972,63.78%,,105.9972,8.69,,10
2-8-17 0:00,2457967.50,2771.00,4,Miércoles,Agosto,2,"2,727.67",3009.8970,36603.7243,36164.8805,144.9473,1.1328,-0.0863,-0.1718,36166.2714,1.4924,-0.0987,36606.3371,0.5894418337,36606.9266,33597.0296,72.72%,,117.0296,9.60,,11
3-8-17 0:00,2457968.50,2772.00,5,Jueves,Agosto,3,"2,728.66",3010.8536,36616.9007,36177.9455,144.8943,1.2255,-0.0891,-0.1775,36179.4375,0.0617,-0.0042,36618.2728,0.5228290574,36618.7956,33607.9420,80.74%,,127.9420,10.50,,12
4-8-17 0:00,2457969.50,2773.00,6,Viernes,Agosto,4,"2,729.64",3011.8105,36630.0771,36191.0105,144.8414,1.2700,-0.0919,-0.1830,36192.5554,-1.3670,0.0908,36630.1628,0.4374722558,36630.6003,33618.7898,87.61%,,138.7898,11.38,,13
5-8-17 0:00,2457970.50,2774.00,7,Sábado,Agosto,5,"2,730.63",3012.7677,36643.2535,36204.0755,144.7884,1.2647,-0.0947,-0.1885,36205.6233,-2.7195,0.1669,36642.0602,0.3361639496,36642.3964,33629.6287,93.14%,,149.6287,12.27,,14
6-8-17 0:00,2457971.50,2775.00,1,Domingo,Agosto,6,"2,731.62",3013.7251,36656.4299,36217.1404,144.7355,1.2097,-0.0974,-0.1940,36218.6415,-3.9269,0.2088,36654.0189,0.2219775997,36654.2408,33640.5157,97.14%,,160.5157,13.17,,15
7-8-17 0:00,2457972.50,2776.00,2,Lunes,Agosto,7,"2,732.60",3014.6829,36669.6063,36230.2054,144.6825,1.1072,-0.1001,-0.1994,36231.6121,-4.9292,0.2083,36666.0928,0.09832673984,36666.1911,33651.5082,99.45%,,171.5082,14.07,Luna Llena,16
8-8-17 0:00,2457973.50,2777.00,3,Martes,Agosto,8,"2,733.59",3015.6409,36682.7827,36243.2704,144.6296,0.9612,-0.1028,-0.2047,36244.5391,-5.6778,0.1661,36678.3350,-0.03094199327,36678.3041,33662.6631,99.95%,Luna Llena,182.6631,14.98,,17
9-8-17 0:00,2457974.50,2778.00,4,Miércoles,Agosto,9,"2,734.57",3016.5993,36695.9591,36256.3354,144.5766,0.7775,-0.1054,-0.2100,36257.4284,-6.1378,0.0909,36690.7952,-0.1614397057,36690.6337,33674.0344,98.51%,,194.0344,15.92,,18
10-8-17 0:00,2457975.50,2779.00,5,Jueves,Agosto,10,"2,735.56",3017.5580,36709.1355,36269.4004,144.5237,0.5633,-0.1080,-0.2152,36270.2870,-6.2885,-0.0021,36703.5162,-0.2881481119,36703.2281,33685.6701,95.07%,,205.6701,16.87,,19
11-8-17 0:00,2457976.50,2780.00,6,Viernes,Agosto,11,"2,736.54",3018.5170,36722.3119,36282.4654,144.4707,0.3270,-0.1106,-0.2203,36283.1234,-6.1244,-0.0946,36716.5306,-0.4054124353,36716.1251,33697.6081,89.61%,,217.6081,17.85,,20
12-8-17 0:00,2457977.50,2781.00,7,Sábado,Agosto,12,"2,737.53",3019.4764,36735.4883,36295.5304,144.4178,0.0779,-0.1132,-0.2254,36295.9469,-5.6547,-0.1684,36729.8563,-0.507081611,36729.3492,33709.8728,82.22%,,229.8728,18.86,,21
13-8-17 0:00,2457978.50,2782.00,1,Domingo,Agosto,13,"2,738.52",3020.4361,36748.6647,36308.5954,144.3648,-0.1742,-0.1157,-0.2304,36308.7673,-4.9032,-0.2090,36743.4940,-0.5868512465,36742.9071,33722.4710,73.11%,,242.4710,19.89,,22
14-8-17 0:00,2457979.50,2783.00,2,Lunes,Agosto,14,"2,739.50",3021.3962,36761.8411,36321.6604,144.3118,-0.4196,-0.1182,-0.2354,36321.5944,-3.9066,-0.2084,36757.4247,-0.6388249743,36756.7859,33735.3897,62.61%,,255.3897,20.95,,23
15-8-17 0:00,2457980.50,2784.00,3,Martes,Agosto,15,"2,740.49",3022.3566,36775.0175,36334.7254,144.2589,-0.6484,-0.1206,-0.2402,36334.4378,-2.7135,-0.1666,36771.6096,-0.6582440621,36770.9514,33748.5948,51.23%,,268.5948,22.03,C. Menguante,24
16-8-17 0:00,2457981.50,2785.00,4,Miércoles,Agosto,16,"2,741.47",3023.3174,36788.1939,36347.7904,144.2059,-0.8518,-0.1230,-0.2450,36347.3067,-1.3818,-0.0917,36785.9916,-0.6422594653,36785.3493,33762.0320,39.58%,,282.0320,23.13,,25
17-8-17 0:00,2457982.50,2786.00,5,Jueves,Agosto,17,"2,742.46",3024.2785,36801.3703,36360.8554,144.1530,-1.0218,-0.1254,-0.2498,36360.2088,0.0229,0.0016,36800.4984,-0.5905642535,36799.9078,33775.6293,28.37%,,295.6293,24.25,,26
18-8-17 0:00,2457983.50,2787.00,6,Viernes,Agosto,18,"2,743.44",3025.2401,36814.5467,36373.9204,144.1000,-1.1516,-0.1278,-0.2544,36373.1509,1.4308,0.0948,36815.0484,-0.5056999875,36814.5427,33789.3026,18.33%,,309.3026,25.37,,27
19-8-17 0:00,2457984.50,2788.00,7,Sábado,Agosto,19,"2,744.43",3026.2020,36827.7231,36386.9854,144.0471,-1.2364,-0.1301,-0.2590,36386.1381,2.7704,0.1693,36829.5564,-0.3929155181,36829.1635,33802.9615,10.09%,,322.9615,26.49,,28
20-8-17 0:00,2457985.50,2789.00,1,Domingo,Agosto,20,"2,745.42",3027.1643,36840.8995,36400.0503,143.9941,-1.2726,-0.1323,-0.2635,36399.1736,3.9723,0.2096,36843.9411,-0.2595773061,36843.6815,33816.5172,4.14%,,336.5172,27.60,,29
21-8-17 0:00,2457986.50,2790.00,2,Lunes,Agosto,21,"2,746.40",3028.1271,36854.0759,36413.1153,143.9412,-1.2590,-0.1346,-0.2679,36412.2589,4.9729,0.2072,36858.1315,-0.1142620416,36858.0173,33829.8902,0.78%,,349.8902,28.70,Luna Nueva,30
22-8-17 0:00,2457987.50,2791.00,3,Martes,Agosto,22,"2,747.39",3029.0902,36867.2522,36426.1803,143.8882,-1.1960,-0.1367,-0.2723,36425.3934,5.7175,0.1620,36872.0726,0.0342502089,36872.1068,33843.0166,0.07%,Luna Nueva,3.0166,0.25,,1
23-8-17 0:00,2457988.50,2792.00,4,Miércoles,Agosto,23,"2,748.37",3030.0538,36880.4286,36439.2453,143.8353,-1.0861,-0.1389,-0.2766,36438.5746,6.1640,0.0831,36885.7285,0.177856557,36885.9063,33855.8526,1.90%,,15.8526,1.30,,2
24-8-17 0:00,2457989.50,2793.00,5,Jueves,Agosto,24,"2,749.36",3031.0178,36893.6050,36452.3103,143.7823,-0.9337,-0.1410,-0.2808,36451.7983,6.2855,-0.0134,36899.0844,0.3097287496,36899.3941,33868.3763,6.01%,,28.3763,2.33,,3
25-8-17 0:00,2457990.50,2794.00,6,Viernes,Agosto,25,"2,750.34",3031.9822,36906.7814,36465.3753,143.7294,-0.7448,-0.1430,-0.2849,36465.0584,6.0727,-0.1074,36912.1450,0.4245785376,36912.5696,33880.5874,12.03%,,40.5874,3.33,,4
26-8-17 0:00,2457991.50,2795.00,7,Sábado,Agosto,26,"2,751.33",3032.9470,36919.9578,36478.4403,143.6764,-0.5266,-0.1451,-0.2889,36478.3476,5.5345,-0.1789,36924.9319,0.5186405205,36925.4505,33892.5035,19.56%,,52.5035,4.31,,5
27-8-17 0:00,2457992.50,2796.00,1,Domingo,Agosto,27,"2,752.31",3033.9123,36933.1342,36491.5053,143.6234,-0.2879,-0.1470,-0.2928,36491.6572,4.6984,-0.2125,36937.4793,0.5894780777,36938.0687,33904.1564,28.20%,,64.1564,5.26,,6
28-8-17 0:00,2457993.50,2797.00,2,Lunes,Agosto,28,"2,753.30",3034.8781,36946.3106,36504.5703,143.5705,-0.0379,-0.1490,-0.2967,36504.9780,3.6090,-0.2012,36949.8295,0.6357243873,36950.4652,33915.5872,37.55%,,75.5872,6.20,,7
29-8-17 0:00,2457994.50,2798.00,3,Martes,Agosto,29,"2,754.29",3035.8443,36959.4870,36517.6353,143.5175,0.2135,-0.1509,-0.3004,36518.3001,2.3252,-0.1470,36962.0296,0.6568415092,36962.6864,33926.8422,47.25%,,86.8422,7.12,C. Creciente,8
30-8-17 0:00,2457995.50,2799.00,4,Miércoles,Agosto,30,"2,755.27",3036.8109,36972.6634,36530.7003,143.4646,0.4566,-0.1527,-0.3041,36531.6137,0.9172,-0.0618,36974.1282,0.6529388888,36974.7811,33937.9702,56.93%,,97.9702,8.04,,9
31-8-17 0:00,2457996.50,2800.00,5,Jueves,Agosto,31,"2,756.26",3037.7780,36985.8398,36543.7653,143.4116,0.6818,-0.1545,-0.3077,36544.9092,-0.5382,0.0365,36986.1745,0.6246580373,36986.7991,33949.0211,66.30%,,109.0211,8.94,,10
1-9-17 0:00,2457997.50,2801.00,6,Viernes,Septiembre,1,"2,757.24",3038.7456,36999.0162,36556.8303,143.3587,0.8803,-0.1563,-0.3112,36558.1780,-1.9619,0.1269,36998.2178,0.5731126787,36998.7909,33960.0453,75.03%,,120.0453,9.85,,11
2-9-17 0:00,2457998.50,2802.00,7,Sábado,Septiembre,2,"2,758.23",3039.7137,37012.1926,36569.8952,143.3057,1.0443,-0.1580,-0.3146,36571.4121,-3.2776,0.1904,37010.3077,0.4998730111,37010.8076,33971.0939,82.86%,,131.0939,10.75,,12
3-9-17 0:00,2457999.50,2803.00,1,Domingo,Septiembre,3,"2,759.21",3040.6822,37025.3690,36582.9602,143.2528,1.1675,-0.1596,-0.3179,36584.6052,-4.4160,0.2140,37022.4941,0.4069910269,37022.9011,33982.2189,89.52%,,142.2189,11.67,,13
4-9-17 0:00,2458000.50,2804.00,2,Lunes,Septiembre,4,"2,760.20",3041.6513,37038.5454,36596.0252,143.1998,1.2450,-0.1612,-0.3211,36597.7525,-5.3186,0.1931,37034.8261,0.2970703693,37035.1232,33993.4719,94.74%,,153.4719,12.59,,14
5-9-17 0:00,2458001.50,2805.00,3,Martes,Septiembre,5,"2,761.19",3042.6208,37051.7218,36609.0902,143.1469,1.2737,-0.1628,-0.3242,36610.8510,-5.9406,0.1326,37047.3503,0.1733804162,37047.5237,34004.9029,98.27%,,164.9029,13.53,,15
6-9-17 0:00,2458002.50,2806.00,4,Miércoles,Septiembre,6,"2,762.17",3043.5908,37064.8982,36622.1552,143.0939,1.2527,-0.1643,-0.3272,36623.8995,-6.2530,0.0452,37060.1075,0.03999728442,37060.1475,34016.5566,99.91%,Luna Llena,176.5566,14.48,Luna Llena,16
7-9-17 0:00,2458003.50,2807.00,5,Jueves,Septiembre,7,"2,763.16",3044.5614,37078.0746,36635.2202,143.0409,1.1827,-0.1658,-0.3301,36636.8989,-6.2431,-0.0510,37073.1290,-0.09807168817,37073.0309,34028.4696,99.45%,,188.4696,15.46,,17
8-9-17 0:00,2458004.50,2808.00,6,Viernes,Septiembre,8,"2,764.14",3045.5324,37091.2510,36648.2852,142.9880,1.0665,-0.1672,-0.3330,36649.8519,-5.9149,-0.1367,37086.4331,-0.2348485945,37086.1983,34040.6659,96.78%,,200.6659,16.46,,18
9-9-17 0:00,2458005.50,2809.00,7,Sábado,Septiembre,9,"2,765.13",3046.5039,37104.4274,36661.3502,142.9350,0.9087,-0.1686,-0.3357,36662.7631,-5.2882,-0.1948,37100.0217,-0.3635100316,37099.6582,34053.1542,91.86%,,213.1542,17.48,,19
10-9-17 0:00,2458006.50,2810.00,1,Domingo,Septiembre,10,"2,766.11",3047.4760,37117.6038,36674.4152,142.8821,0.7153,-0.1699,-0.3383,36675.6387,-4.3969,-0.2139,37113.8781,-0.4767395112,37113.4014,34065.9254,84.78%,,225.9254,18.53,,20
11-9-17 0:00,2458007.50,2811.00,2,Lunes,Septiembre,11,"2,767.10",3048.4486,37130.7802,36687.4802,142.8291,0.4940,-0.1712,-0.3408,36688.4862,-3.2871,-0.1907,37127.9675,-0.5673211488,37127.4002,34078.9517,75.79%,,238.9517,19.60,,21
12-9-17 0:00,2458008.50,2812.00,3,Martes,Septiembre,12,"2,768.09",3049.4216,37143.9566,36700.5452,142.7762,0.2534,-0.1724,-0.3433,36701.3142,-2.0147,-0.1299,37142.2378,-0.6289144869,37141.6089,34092.1872,65.30%,,252.1872,20.69,,22
13-9-17 0:00,2458009.50,2813.00,4,Miércoles,Septiembre,13,"2,769.07",3050.3953,37157.1330,36713.6102,142.7232,0.0030,-0.1735,-0.3456,36714.1323,-0.6429,-0.0435,37156.6231,-0.6568738128,37155.9662,34105.5709,53.86%,,265.5709,21.78,C. Menguante,23
14-9-17 0:00,2458010.50,2814.00,5,Jueves,Septiembre,14,"2,770.06",3051.3694,37170.3094,36726.6752,142.6703,-0.2475,-0.1747,-0.3478,36726.9501,0.7609,0.0514,37171.0488,-0.6489283733,37170.3999,34119.0305,42.15%,,279.0305,22.89,,24
15-9-17 0:00,2458011.50,2815.00,6,Viernes,Septiembre,15,"2,771.04",3052.3441,37183.4858,36739.7401,142.6173,-0.4884,-0.1757,-0.3499,36739.7774,2.1279,0.1363,37185.4372,-0.6055494361,37184.8317,34132.4876,30.88%,,292.4876,23.99,,25
16-9-17 0:00,2458012.50,2816.00,7,Sábado,Septiembre,16,"2,772.03",3053.3193,37196.6622,36752.8051,142.5644,-0.7102,-0.1767,-0.3519,36752.6237,3.3903,0.1943,37199.7134,-0.5299020291,37199.1835,34145.8642,20.71%,,305.8642,25.09,,26
17-9-17 0:00,2458013.50,2817.00,1,Domingo,Septiembre,17,"2,773.01",3054.2951,37209.8386,36765.8701,142.5114,-0.9042,-0.1777,-0.3539,36765.4975,4.4852,0.2140,37213.8112,-0.4273908298,37213.3838,34159.0887,12.21%,,319.0887,26.17,,27
18-9-17 0:00,2458014.50,2818.00,2,Lunes,Septiembre,18,"2,774.00",3055.2714,37223.0150,36778.9351,142.4585,-1.0629,-0.1786,-0.3557,36778.4065,5.3565,0.1910,37227.6782,-0.304918599,37227.3732,34172.1019,5.81%,,332.1019,27.24,,28
19-9-17 0:00,2458015.50,2819.00,3,Martes,Septiembre,19,"2,774.98",3056.2482,37236.1914,36792.0001,142.4055,-1.1802,-0.1795,-0.3574,36791.3568,5.9586,0.1296,37241.2789,-0.1700402021,37241.1088,34184.8606,1.74%,,344.8606,28.29,,29
20-9-17 0:00,2458016.50,2820.00,4,Miércoles,Septiembre,20,"2,775.97",3057.2256,37249.3677,36805.0651,142.3525,-1.2514,-0.1803,-0.3590,36804.3529,6.2581,0.0419,37254.5966,-0.03019554325,37254.5664,34197.3408,0.05%,Luna Nueva,357.3408,29.31,Luna Nueva,1
21-9-17 0:00,2458017.50,2821.00,5,Jueves,Septiembre,21,"2,776.96",3058.2035,37262.5441,36818.1301,142.2996,-1.2738,-0.1810,-0.3605,36817.3977,6.2363,-0.0546,37267.6329,0.1078504257,37267.7408,34209.5372,0.69%,,9.5372,0.78,,2
22-9-17 0:00,2458018.50,2822.00,6,Viernes,Septiembre,22,"2,777.94",3059.1820,37275.7205,36831.1951,142.2466,-1.2466,-0.1817,-0.3618,36830.4920,5.8907,-0.1404,37280.4059,0.2383136027,37280.6443,34221.4622,3.47%,,21.4622,1.76,,3
23-9-17 0:00,2458019.50,2823.00,7,Sábado,Septiembre,23,"2,778.93",3060.1611,37288.8969,36844.2601,142.1937,-1.1708,-0.1823,-0.3631,36843.6348,5.2358,-0.1974,37292.9469,0.356469685,37293.3034,34233.1423,8.13%,,33.1423,2.72,,4
24-9-17 0:00,2458020.50,2824.00,1,Domingo,Septiembre,24,"2,779.91",3061.1407,37302.0733,36857.3251,142.1407,-1.0493,-0.1829,-0.3643,36856.8229,4.3030,-0.2136,37305.2964,0.4585785508,37305.7549,34244.6143,14.41%,,44.6143,3.66,,5
25-9-17 0:00,2458021.50,2825.00,2,Lunes,Septiembre,25,"2,780.90",3062.1208,37315.2497,36870.3901,142.0878,-0.8870,-0.1835,-0.3653,36870.0518,3.1394,-0.1851,37317.5004,0.5417372194,37318.0421,34255.9213,21.98%,,55.9213,4.59,,6
26-9-17 0:00,2458022.50,2826.00,3,Martes,Septiembre,26,"2,781.88",3063.1016,37328.4261,36883.4551,142.0348,-0.6902,-0.1839,-0.3663,36883.3151,1.8055,-0.1177,37329.6077,0.6037286624,37330.2114,34267.1098,30.55%,,67.1098,5.50,,7
27-9-17 0:00,2458023.50,2827.00,4,Miércoles,Septiembre,27,"2,782.87",3064.0828,37341.6025,36896.5201,141.9819,-0.4665,-0.1844,-0.3671,36896.6051,0.3724,-0.0253,37341.6675,0.6429054974,37342.3104,34278.2276,39.80%,,78.2276,6.42,C. Creciente,8
28-9-17 0:00,2458024.50,2828.00,5,Jueves,Septiembre,28,"2,783.86",3065.0647,37354.7789,36909.5851,141.9289,-0.2246,-0.1847,-0.3679,36909.9130,-1.0826,0.0726,37353.7290,0.6581211313,37354.3871,34289.3224,49.41%,,89.3224,7.33,C. Creciente,9
29-9-17 0:00,2458025.50,2829.00,6,Viernes,Septiembre,29,"2,784.84",3066.0471,37367.9553,36922.6500,141.8760,0.0259,-0.1850,-0.3685,36923.2295,-2.4803,0.1551,37365.8411,0.648705712,37366.4898,34300.4427,59.06%,,100.4427,8.24,,10
30-9-17 0:00,2458026.50,2830.00,7,Sábado,Septiembre,30,"2,785.83",3067.0301,37381.1317,36935.7150,141.8230,0.2755,-0.1853,-0.3690,36936.5448,-3.7446,0.2047,37378.0527,0.6144827691,37378.6672,34311.6371,68.44%,,111.6371,9.16,,11
1-10-17 0:00,2458027.50,2831.00,1,Domingo,Octubre,1,"2,786.81",3068.0136,37394.3081,36948.7800,141.7701,0.5143,-0.1855,-0.3694,36949.8492,-4.8067,0.2109,37390.4121,0.5558300141,37390.9680,34322.9544,77.20%,,122.9544,10.09,,12
2-10-17 0:00,2458028.50,2832.00,2,Lunes,Octubre,2,"2,787.80",3068.9977,37407.4845,36961.8450,141.7171,0.7330,-0.1857,-0.3697,36963.1334,-5.6098,0.1725,37402.9659,0.4737948666,37403.4397,34334.4420,85.01%,,134.4420,11.03,,13
3-10-17 0:00,2458029.50,2833.00,3,Martes,Octubre,3,"2,788.78",3069.9823,37420.6609,36974.9100,141.6641,0.9232,-0.1858,-0.3699,36976.3889,-6.1120,0.0979,37415.7558,0.3702716251,37416.1261,34346.1437,91.52%,,146.1437,11.99,,14
4-10-17 0:00,2458030.50,2834.00,4,Miércoles,Octubre,4,"2,789.77",3070.9676,37433.8373,36987.9750,141.6112,1.0775,-0.1858,-0.3700,36989.6083,-6.2885,0.0029,37428.8151,0.2482268284,37429.0633,34358.0958,96.39%,,158.0958,12.97,,15
5-10-17 0:00,2458031.50,2835.00,5,Jueves,Octubre,5,"2,790.76",3071.9534,37447.0137,37001.0400,141.5582,1.1899,-0.1858,-0.3700,37002.7857,-6.1327,-0.0924,37442.1644,0.111924477,37442.2763,34370.3229,99.29%,,170.3229,13.97,Luna Llena,16
6-10-17 0:00,2458032.50,2836.00,6,Viernes,Octubre,6,"2,791.74",3072.9397,37460.1901,37014.1050,141.5053,1.2560,-0.1857,-0.3698,37015.9166,-5.6562,-0.1682,37455.8074,-0.03293464908,37455.7745,34382.8348,99.94%,Luna Llena,182.8348,15.00,,17
7-10-17 0:00,2458033.50,2837.00,7,Sábado,Octubre,7,"2,792.73",3073.9267,37473.3665,37027.1700,141.4523,1.2733,-0.1856,-0.3696,37028.9985,-4.8873,-0.2093,37469.7288,-0.1792659018,37469.5496,34395.6229,98.15%,,195.6229,16.05,,18
8-10-17 0:00,2458034.50,2838.00,1,Domingo,Octubre,8,"2,793.71",3074.9142,37486.5429,37040.2350,141.3994,1.2411,-0.1854,-0.3692,37042.0307,-3.8690,-0.2076,37483.8929,-0.3189359955,37483.5739,34408.6598,93.87%,,208.6598,17.12,,19
9-10-17 0:00,2458035.50,2839.00,2,Lunes,Octubre,9,"2,794.70",3075.9022,37499.7193,37053.3000,141.3464,1.1607,-0.1852,-0.3688,37055.0146,-2.6562,-0.1639,37498.2451,-0.4434082935,37497.8017,34421.8995,87.22%,,221.8995,18.20,,20
10-10-17 0:00,2458036.50,2840.00,3,Martes,Octubre,10,"2,795.68",3076.8909,37512.8957,37066.3650,141.2935,1.0352,-0.1849,-0.3682,37067.9533,-1.3125,-0.0874,37512.7159,-0.544629109,37512.1713,34435.2805,78.48%,,235.2805,19.30,,21
11-10-17 0:00,2458037.50,2841.00,4,Miércoles,Octubre,11,"2,796.67",3077.8800,37526.0721,37079.4300,141.2405,0.8695,-0.1845,-0.3675,37080.8515,0.0935,0.0064,37527.2260,-0.6159891565,37526.6100,34448.7299,68.14%,,248.7299,20.40,,22
12-10-17 0:00,2458038.50,2842.00,5,Jueves,Octubre,12,"2,797.65",3078.8698,37539.2485,37092.4949,141.1876,0.6701,-0.1841,-0.3667,37093.7159,1.4911,0.0986,37541.6924,-0.6531415882,37541.0392,34462.1694,56.81%,,262.1694,21.51,C. Menguante,23
13-10-17 0:00,2458039.50,2843.00,6,Viernes,Octubre,13,"2,798.64",3079.8601,37552.4249,37105.5599,141.1346,0.4447,-0.1837,-0.3658,37106.5541,2.8113,0.1712,37556.0357,-0.6544798581,37555.3812,34475.5211,45.19%,,275.5211,22.60,,24
14-10-17 0:00,2458040.50,2844.00,7,Sábado,Octubre,14,"2,799.63",3080.8510,37565.6013,37118.6249,141.0817,0.2020,-0.1832,-0.3648,37119.3749,3.9894,0.2099,37570.1858,-0.6211718979,37569.5646,34488.7136,33.96%,,288.7136,23.68,,25
15-10-17 0:00,2458041.50,2845.00,1,Domingo,Octubre,15,"2,800.61",3081.8424,37578.7777,37131.6899,141.0287,-0.0485,-0.1826,-0.3637,37132.1877,4.9681,0.2073,37584.0873,-0.5567742739,37583.5305,34501.6881,23.74%,,301.6881,24.75,,26
16-10-17 0:00,2458042.50,2846.00,2,Lunes,Octubre,16,"2,801.60",3082.8344,37591.9541,37144.7549,140.9757,-0.2970,-0.1820,-0.3624,37145.0023,5.6995,0.1639,37597.7025,-0.4665592089,37597.2359,34514.4015,15.02%,,314.4015,25.79,,27
