Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
13-7-18 0:00,2458312.50,3116.00,6,Viernes,Julio,13,"3,067.72",3350.5772,41149.5811,40672.3029,126.6782,0.1266,-0.0250,-0.0497,40672.5042,-0.8204,-0.0554,41148.8570,-0.01976064093,41148.8373,37798.2601,0.02%,Luna Nueva,358.2601,29.39,Luna Nueva,1
14-7-18 0:00,2458313.50,3117.00,7,Sábado,Julio,14,"3,068.71",3351.5302,41162.7575,40685.3679,126.6252,0.3743,-0.0281,-0.0560,40685.8263,0.6384,0.0432,41163.8416,0.1403652828,41163.9819,37812.4517,1.18%,,12.4517,1.02,,2
15-7-18 0:00,2458314.50,3118.00,1,Domingo,Julio,15,"3,069.69",3352.4834,41175.9339,40698.4329,126.5723,0.6072,-0.0313,-0.0623,40699.1337,2.0612,0.1325,41178.7662,0.2914972818,41179.0577,37826.5744,5.28%,,26.5744,2.18,,3
16-7-18 0:00,2458315.50,3119.00,2,Lunes,Julio,16,"3,070.68",3353.4366,41189.1103,40711.4979,126.5193,0.8163,-0.0344,-0.0686,40712.4171,3.3712,0.1937,41193.5259,0.4239327748,41193.9499,37840.5133,11.99%,,40.5133,3.32,,4
17-7-18 0:00,2458316.50,3120.00,3,Martes,Julio,17,"3,071.66",3354.3899,41202.2867,40724.5629,126.4664,0.9932,-0.0376,-0.0748,40725.6685,4.4983,0.2139,41208.0297,0.5301329117,41208.5599,37854.1699,20.73%,,54.1699,4.44,,5
18-7-18 0:00,2458317.50,3121.00,4,Miércoles,Julio,18,"3,072.65",3355.3434,41215.4631,40737.6279,126.4134,1.1311,-0.0407,-0.0810,40738.8807,5.3836,0.1894,41222.2079,0.6053584574,41222.8133,37867.4699,30.84%,,67.4699,5.53,,6
19-7-18 0:00,2458318.50,3122.00,5,Jueves,Julio,19,"3,073.64",3356.2970,41228.6395,40750.6928,126.3605,1.2245,-0.0438,-0.0872,40752.0484,5.9825,0.1255,41236.0158,0.6477301138,41236.6635,37880.3665,41.63%,,80.3665,6.59,C. Creciente,7
20-7-18 0:00,2458319.50,3123.00,6,Viernes,Julio,20,"3,074.62",3357.2507,41241.8159,40763.7578,126.3075,1.2697,-0.0469,-0.0934,40765.1679,6.2662,0.0359,41249.4347,0.6578217839,41250.0926,37892.8419,52.48%,,92.8419,7.62,,8
21-7-18 0:00,2458320.50,3124.00,7,Sábado,Julio,21,"3,075.61",3358.2045,41254.9923,40776.8228,126.2546,1.2651,-0.0500,-0.0995,40778.2374,6.2237,-0.0607,41262.4704,0.6379998429,41263.1084,37904.9039,62.86%,,104.9039,8.61,,9
22-7-18 0:00,2458321.50,3125.00,1,Domingo,Julio,22,"3,076.59",3359.1585,41268.1687,40789.8878,126.2016,1.2106,-0.0531,-0.1057,40791.2572,5.8607,-0.1446,41275.1485,0.5917265744,41275.7403,37916.5817,72.37%,,116.5817,9.56,,10
23-7-18 0:00,2458322.50,3126.00,2,Lunes,Julio,23,"3,077.58",3360.1127,41281.3451,40802.9528,126.1487,1.1086,-0.0561,-0.1117,40804.2293,5.1994,-0.1991,41287.5102,0.5229810405,41288.0331,37927.9204,80.73%,,127.9204,10.49,,11
24-7-18 0:00,2458323.50,3127.00,3,Martes,Julio,24,"3,078.56",3361.0671,41294.5215,40816.0178,126.0957,0.9630,-0.0592,-0.1178,40817.1578,4.2761,-0.2134,41299.6064,0.4358640804,41300.0423,37938.9752,87.72%,,138.9752,11.40,,12
25-7-18 0:00,2458324.50,3128.00,4,Miércoles,Julio,25,"3,079.55",3362.0216,41307.6979,40829.0828,126.0427,0.7796,-0.0622,-0.1238,40830.0483,3.1397,-0.1851,41311.4942,0.334383707,41311.8286,37949.8070,93.22%,,149.8070,12.29,,13
26-7-18 0:00,2458325.50,3129.00,5,Jueves,Julio,26,"3,080.54",3362.9763,41320.8743,40842.1478,125.9898,0.5655,-0.0652,-0.1298,40842.9082,1.8482,-0.1202,41323.2329,0.2223787339,41323.4553,37960.4790,97.13%,,160.4790,13.16,,14
27-7-18 0:00,2458326.50,3130.00,6,Viernes,Julio,27,"3,081.52",3363.9312,41334.0507,40855.2128,125.9368,0.3291,-0.0682,-0.1357,40855.7458,0.4665,-0.0317,41334.8828,0.1035296891,41334.9864,37971.0552,99.39%,,171.0552,14.03,Luna Llena,15
28-7-18 0:00,2458327.50,3131.00,7,Sábado,Julio,28,"3,082.51",3364.8863,41347.2271,40868.2778,125.8839,0.0799,-0.0711,-0.1416,40868.5704,-0.9372,0.0631,41346.5040,-0.01858416913,41346.4854,37981.5991,99.98%,Luna Llena,181.5991,14.90,,16
29-7-18 0:00,2458328.50,3132.00,1,Domingo,Julio,29,"3,083.49",3365.8417,41360.4035,40881.3428,125.8309,-0.1725,-0.0741,-0.1475,40881.3919,-2.2937,0.1454,41358.1567,-0.1404068481,41358.0163,37992.1746,98.88%,,192.1746,15.76,,17
30-7-18 0:00,2458329.50,3133.00,2,Lunes,Julio,30,"3,084.48",3366.7972,41373.5799,40894.4078,125.7780,-0.4181,-0.0770,-0.1533,40894.2200,-3.5365,0.1990,41369.9013,-0.2583187647,41369.6430,38002.8458,96.08%,,202.8458,16.64,,18
31-7-18 0:00,2458330.50,3134.00,3,Martes,Julio,31,"3,085.46",3367.7530,41386.7563,40907.4728,125.7250,-0.6472,-0.0799,-0.1591,40907.0645,-4.6040,0.2134,41381.7984,-0.3685487864,41381.4298,38013.6768,91.61%,,213.6768,17.53,,19
1-8-18 0:00,2458331.50,3135.00,4,Miércoles,Agosto,1,"3,086.45",3368.7091,41399.9327,40920.5377,125.6721,-0.8509,-0.0828,-0.1648,40919.9344,-5.4425,0.1856,41393.9076,-0.4670987669,41393.4405,38024.7315,85.52%,,224.7315,18.43,,20
2-8-18 0:00,2458332.50,3136.00,5,Jueves,Agosto,2,"3,087.43",3369.6653,41413.1091,40933.6027,125.6191,-1.0212,-0.0856,-0.1705,40932.8376,-6.0086,0.1207,41406.2856,-0.5497083419,41405.7359,38036.0705,77.91%,,236.0705,19.36,,21
3-8-18 0:00,2458333.50,3137.00,6,Viernes,Agosto,3,"3,088.42",3370.6219,41426.2855,40946.6677,125.5662,-1.1513,-0.0884,-0.1761,40945.7809,-6.2716,0.0314,41418.9824,-0.6119047411,41418.3705,38047.7486,68.93%,,247.7486,20.32,,22
4-8-18 0:00,2458334.50,3138.00,7,Sábado,Agosto,4,"3,089.41",3371.5787,41439.4619,40959.7327,125.5132,-1.2362,-0.0912,-0.1817,40958.7694,-6.2151,-0.0645,41432.0373,-0.6491930576,41431.3881,38059.8094,58.85%,,259.8094,21.31,C. Menguante,23
5-8-18 0:00,2458335.50,3139.00,1,Domingo,Agosto,5,"3,090.39",3372.5358,41452.6383,40972.7977,125.4603,-1.2726,-0.0940,-0.1872,40971.8063,-5.8386,-0.1476,41445.4734,-0.657434946,41444.8160,38072.2802,48.01%,,272.2802,22.33,,24
6-8-18 0:00,2458336.50,3140.00,2,Lunes,Agosto,6,"3,091.38",3373.4932,41465.8147,40985.8627,125.4073,-1.2590,-0.0967,-0.1926,40984.8931,-5.1580,-0.2008,41459.2936,-0.6334269614,41458.6601,38085.1669,36.92%,,285.1669,23.39,,25
7-8-18 0:00,2458337.50,3141.00,3,Martes,Agosto,7,"3,092.36",3374.4509,41478.9911,40998.9277,125.3543,-1.1959,-0.0995,-0.1981,40998.0293,-4.2055,-0.2128,41473.4763,-0.5756205772,41472.9007,38098.4498,26.18%,,298.4498,24.48,,26
8-8-18 0:00,2458338.50,3142.00,4,Miércoles,Agosto,8,"3,093.35",3375.4089,41492.1675,41011.9927,125.3014,-1.0859,-0.1021,-0.2034,41011.2123,-3.0284,-0.1806,41487.9747,-0.4848384298,41487.4899,38112.0810,16.49%,,312.0810,25.60,,27
9-8-18 0:00,2458339.50,3143.00,5,Jueves,Agosto,9,"3,094.33",3376.3672,41505.3438,41025.0577,125.2484,-0.9333,-0.1048,-0.2087,41024.4379,-1.6871,-0.1106,41502.7177,-0.3647713347,41502.3529,38125.9857,8.56%,,325.9857,26.74,,28
10-8-18 0:00,2458340.50,3144.00,6,Viernes,Agosto,10,"3,095.32",3377.3258,41518.5202,41038.1227,125.1955,-0.7440,-0.1074,-0.2139,41037.7000,-0.2524,-0.0172,41517.6142,-0.2220356438,41517.3921,38140.0663,3.00%,,340.0663,27.90,,29
11-8-18 0:00,2458341.50,3145.00,7,Sábado,Agosto,11,"3,096.31",3378.2847,41531.6966,41051.1877,125.1425,-0.5255,-0.1100,-0.2191,41050.9912,1.1990,0.0801,41532.5602,-0.06566243463,41532.4946,38154.2098,0.26%,Luna Nueva,354.2098,29.06,Luna Nueva,1
12-8-18 0:00,2458342.50,3146.00,1,Domingo,Agosto,12,"3,097.29",3379.2440,41544.8730,41064.2527,125.0896,-0.2864,-0.1126,-0.2242,41064.3030,2.5881,0.1605,41547.4478,0.09393628201,41547.5418,38168.2978,0.52%,,8.2978,0.68,,2
13-8-18 0:00,2458343.50,3147.00,2,Lunes,Agosto,13,"3,098.28",3380.2036,41558.0494,41077.3177,125.0366,-0.0361,-0.1151,-0.2292,41077.6258,3.8392,0.2069,41562.1745,0.2462935757,41562.4208,38182.2172,3.71%,,22.2172,1.82,,3
14-8-18 0:00,2458344.50,3148.00,3,Martes,Agosto,14,"3,099.26",3381.1636,41571.2258,41090.3827,124.9837,0.2156,-0.1176,-0.2342,41090.9500,4.8837,0.2094,41576.6521,0.3821689696,41577.0342,38195.8706,9.48%,,35.8706,2.94,,4
15-8-18 0:00,2458345.50,3149.00,4,Miércoles,Agosto,15,"3,100.25",3382.1239,41584.4022,41103.4476,124.9307,0.4588,-0.1200,-0.2391,41104.2655,5.6649,0.1674,41590.8133,0.4944768294,41591.3078,38209.1839,17.32%,,49.1839,4.03,,5
16-8-18 0:00,2458346.50,3150.00,5,Jueves,Agosto,16,"3,101.23",3383.0846,41597.5786,41116.5126,124.8778,0.6840,-0.1225,-0.2439,41117.5630,6.1410,0.0900,41604.6161,0.578697957,41605.1948,38222.1102,26.61%,,62.1102,5.09,,6
17-8-18 0:00,2458347.50,3151.00,6,Viernes,Agosto,17,"3,102.22",3384.0457,41610.7550,41129.5776,124.8248,0.8824,-0.1249,-0.2486,41130.8335,6.2879,-0.0062,41618.0440,0.6327930735,41618.6768,38234.6311,36.75%,,74.6311,6.12,,7
18-8-18 0:00,2458348.50,3152.00,7,Sábado,Agosto,18,"3,103.21",3385.0072,41623.9314,41142.6426,124.7719,1.0461,-0.1272,-0.2533,41144.0693,6.1000,-0.1009,41631.1038,0.6567729339,41631.7606,38246.7534,47.17%,,86.7534,7.12,C. Creciente,8
19-8-18 0:00,2458349.50,3153.00,1,Domingo,Agosto,19,"3,104.19",3385.9690,41637.1078,41155.7076,124.7189,1.1689,-0.1295,-0.2579,41157.2639,5.5900,-0.1743,41643.8219,0.652126549,41644.4740,38258.5050,57.39%,,98.5050,8.08,,9
20-8-18 0:00,2458350.50,3154.00,2,Lunes,Agosto,20,"3,105.18",3386.9312,41650.2842,41168.7726,124.6659,1.2458,-0.1318,-0.2624,41170.4126,4.7881,-0.2113,41656.2386,0.6212761446,41656.8599,38269.9287,67.04%,,109.9287,9.02,,10
21-8-18 0:00,2458351.50,3155.00,3,Martes,Agosto,21,"3,106.16",3387.8939,41663.4606,41181.8376,124.6130,1.2738,-0.1340,-0.2669,41183.5123,3.7395,-0.2046,41668.4033,0.5671552781,41668.9705,38281.0766,75.81%,,121.0766,9.93,,11
22-8-18 0:00,2458352.50,3156.00,4,Miércoles,Agosto,22,"3,107.15",3388.8569,41676.6370,41194.9026,124.5600,1.2519,-0.1362,-0.2713,41196.5620,2.5013,-0.1562,41680.3703,0.4929356969,41680.8632,38292.0063,83.46%,,132.0063,10.83,,12
23-8-18 0:00,2458353.50,3157.00,5,Jueves,Agosto,23,"3,108.13",3389.8204,41689.8134,41207.9676,124.5071,1.1810,-0.1384,-0.2755,41209.5625,1.1393,-0.0763,41692.1958,0.4018824919,41692.5976,38302.7773,89.81%,,142.7773,11.71,,13
24-8-18 0:00,2458354.50,3158.00,6,Viernes,Agosto,24,"3,109.12",3390.7842,41702.9898,41221.0326,124.4541,1.0638,-0.1405,-0.2797,41222.5166,-0.2761,0.0188,41703.9367,0.2973001494,41704.2340,38313.4498,94.73%,,153.4498,12.59,,14
25-8-18 0:00,2458355.50,3159.00,7,Sábado,Agosto,25,"3,110.10",3391.7486,41716.1662,41234.0976,124.4012,0.9049,-0.1425,-0.2839,41235.4289,-1.6730,0.1098,41715.6504,0.1825362019,41715.8329,38324.0844,98.08%,,164.0844,13.46,,15
26-8-18 0:00,2458356.50,3160.00,1,Domingo,Agosto,26,"3,111.09",3392.7133,41729.3426,41247.1626,124.3482,0.7106,-0.1446,-0.2879,41248.3056,-2.9819,0.1787,41727.3945,0.06102219594,41727.4556,38334.7423,99.79%,,174.7423,14.33,Luna Llena,16
27-8-18 0:00,2458357.50,3161.00,2,Lunes,Agosto,27,"3,112.08",3393.6785,41742.5190,41260.2276,124.2953,0.4885,-0.1466,-0.2919,41261.1544,-4.1385,0.2121,41739.2276,-0.06365707249,41739.1640,38345.4855,99.77%,,185.4855,15.22,,17
28-8-18 0:00,2458358.50,3162.00,3,Martes,Agosto,28,"3,113.06",3394.6441,41755.6954,41273.2925,124.2423,0.2472,-0.1485,-0.2957,41273.9840,-5.0866,0.2036,41751.2081,-0.1876722412,41751.0204,38356.3763,97.97%,,196.3763,16.11,,18
29-8-18 0:00,2458359.50,3163.00,4,Miércoles,Agosto,29,"3,114.05",3395.6102,41768.8718,41286.3575,124.1894,-0.0037,-0.1504,-0.2995,41286.8038,-5.7802,0.1550,41763.3932,-0.3068496994,41763.0864,38367.4762,94.36%,,207.4762,17.02,,19
30-8-18 0:00,2458360.50,3164.00,5,Jueves,Agosto,30,"3,115.03",3396.5767,41782.0482,41299.4225,124.1364,-0.2544,-0.1523,-0.3032,41299.6236,-6.1858,0.0758,41775.8361,-0.4165930715,41775.4195,38378.8428,88.94%,,218.8428,17.95,,20
31-8-18 0:00,2458361.50,3165.00,6,Viernes,Agosto,31,"3,116.02",3397.5438,41795.2246,41312.4875,124.0835,-0.4952,-0.1541,-0.3068,41312.4532,-6.2828,-0.0183,41788.5823,-0.5118739808,41788.0705,38390.5267,81.79%,,230.5267,18.91,,21
1-9-18 0:00,2458362.50,3166.00,7,Sábado,Septiembre,1,"3,117.00",3398.5112,41808.4010,41325.5525,124.0305,-0.7165,-0.1558,-0.3103,41325.3021,-6.0657,-0.1089,41801.6657,-0.5873530139,41801.0783,38402.5671,73.04%,,242.5671,19.90,,22
2-9-18 0:00,2458363.50,3167.00,1,Domingo,Septiembre,2,"3,117.99",3399.4792,41821.5774,41338.6175,123.9775,-0.9098,-0.1576,-0.3137,41338.1790,-5.5433,-0.1782,41815.1037,-0.6376881864,41814.4660,38414.9868,62.95%,,254.9868,20.92,,23
3-9-18 0:00,2458364.50,3168.00,2,Lunes,Septiembre,3,"3,118.98",3400.4476,41834.7538,41351.6825,123.9246,-1.0675,-0.1592,-0.3171,41351.0913,-4.7395,-0.2120,41828.8940,-0.658057988,41828.2359,38427.7883,51.93%,,267.7883,21.97,C. Menguante,24
4-9-18 0:00,2458365.50,3169.00,3,Martes,Septiembre,4,"3,119.96",3401.4165,41847.9302,41364.7475,123.8716,-1.1835,-0.1608,-0.3203,41364.0452,-3.6923,-0.2034,41843.0118,-0.6448653382,41842.3669,38440.9504,40.50%,,280.9504,23.05,,25
5-9-18 0:00,2458366.50,3170.00,4,Miércoles,Septiembre,5,"3,120.95",3402.3859,41861.1066,41377.8125,123.8187,-1.2531,-0.1624,-0.3234,41377.0453,-2.4526,-0.1537,41857.4096,-0.5965074612,41856.8131,38454.4272,29.32%,,294.4272,24.15,,26
6-9-18 0:00,2458367.50,3171.00,5,Jueves,Septiembre,6,"3,121.93",3403.3559,41874.2830,41390.8775,123.7657,-1.2737,-0.1639,-0.3265,41390.0942,-1.0818,-0.0725,41872.0188,-0.5140231222,41871.5048,38468.1490,19.11%,,308.1490,25.28,,27
7-9-18 0:00,2458368.50,3172.00,6,Viernes,Septiembre,7,"3,122.92",3404.3263,41887.4594,41403.9425,123.7128,-1.2445,-0.1654,-0.3294,41403.1928,0.3502,0.0238,41886.7543,-0.401403367,41886.3529,38482.0266,10.59%,,322.0266,26.42,,28
8-9-18 0:00,2458369.50,3173.00,7,Sábado,Septiembre,8,"3,123.90",3405.2972,41900.6357,41417.0075,123.6598,-1.1667,-0.1669,-0.3323,41416.3399,1.7692,0.1155,41901.5206,-0.2654072323,41901.2552,38495.9581,4.34%,,335.9581,27.56,,29
9-9-18 0:00,2458370.50,3174.00,1,Domingo,Septiembre,9,"3,124.89",3406.2686,41913.8121,41430.0725,123.6069,-1.0433,-0.1682,-0.3350,41429.5324,3.0997,0.1836,41916.2204,-0.1148581399,41916.1055,38509.8369,0.78%,,349.8369,28.70,Luna Nueva,30
10-9-18 0:00,2458371.50,3175.00,2,Lunes,Septiembre,10,"3,125.88",3407.2405,41926.9885,41443.1374,123.5539,-0.8792,-0.1696,-0.3377,41442.7655,4.2700,0.2133,41930.7622,0.0404375443,41930.8027,38523.5622,0.10%,Luna Nueva,3.5622,0.29,,1
11-9-18 0:00,2458372.50,3176.00,3,Martes,Septiembre,11,"3,126.86",3408.2130,41940.1649,41456.2024,123.5010,-0.6807,-0.1709,-0.3402,41456.0328,5.2155,0.1983,41945.0689,0.190885242,41945.2598,38537.0469,2.20%,,17.0469,1.40,,2
12-9-18 0:00,2458373.50,3177.00,4,Miércoles,Septiembre,12,"3,127.85",3409.1859,41953.3413,41469.2674,123.4480,-0.4556,-0.1721,-0.3427,41469.3266,5.8837,0.1414,41959.0828,0.3281236509,41959.4110,38550.2250,6.80%,,30.2250,2.48,,3
13-9-18 0:00,2458374.50,3178.00,5,Jueves,Septiembre,13,"3,128.83",3410.1594,41966.5177,41482.3324,123.3951,-0.2128,-0.1733,-0.3450,41482.6379,6.2368,0.0544,41972.7694,0.445671459,41973.2150,38563.0556,13.47%,,43.0556,3.53,,4
14-9-18 0:00,2458375.50,3179.00,6,Viernes,Septiembre,14,"3,129.82",3411.1334,41979.6941,41495.3974,123.3421,0.0383,-0.1744,-0.3473,41495.9574,6.2546,-0.0442,41986.1173,0.5391414142,41986.6564,38575.5230,21.70%,,55.5230,4.55,,5
15-9-18 0:00,2458376.50,3180.00,7,Sábado,Septiembre,15,"3,130.80",3412.1080,41992.8705,41508.4624,123.2891,0.2879,-0.1755,-0.3494,41509.2752,5.9361,-0.1334,41999.1366,0.6060968623,41999.7427,38587.6347,30.97%,,67.6347,5.55,,6
16-9-18 0:00,2458377.50,3181.00,1,Domingo,Septiembre,16,"3,131.79",3413.0831,42006.0469,41521.5274,123.2362,0.5263,-0.1765,-0.3515,41522.5816,5.2989,-0.1942,42011.8544,0.6456986986,42012.5001,38599.4170,40.82%,,79.4170,6.51,C. Creciente,7
17-9-18 0:00,2458378.50,3182.00,2,Lunes,Septiembre,17,"3,132.77",3414.0587,42019.2233,41534.5924,123.1832,0.7440,-0.1775,-0.3534,41535.8673,4.3789,-0.2139,42024.3098,0.6582936777,42024.9681,38610.9094,50.79%,,90.9094,7.46,,8
18-9-18 0:00,2458379.50,3183.00,3,Martes,Septiembre,18,"3,133.76",3415.0349,42032.3997,41547.6574,123.1303,0.9328,-0.1784,-0.3552,41549.1238,3.2272,-0.1885,42036.5496,0.6450507425,42037.1946,38622.1597,60.53%,,102.1597,8.38,,9
19-9-18 0:00,2458380.50,3184.00,4,Miércoles,Septiembre,19,"3,134.75",3416.0116,42045.5761,41560.7224,123.0773,1.0851,-0.1793,-0.3570,41562.3437,1.9074,-0.1237,42048.6241,0.6076938572,42049.2318,38633.2202,69.71%,,113.2202,9.29,,10
20-9-18 0:00,2458381.50,3185.00,5,Jueves,Septiembre,20,"3,135.73",3416.9888,42058.7525,41573.7874,123.0244,1.1951,-0.1801,-0.3586,41575.5211,0.4911,-0.0333,42060.5854,0.5483337369,42061.1338,38644.1449,78.06%,,124.1449,10.18,,11
21-9-18 0:00,2458382.50,3186.00,6,Viernes,Septiembre,21,"3,136.72",3417.9666,42071.9289,41586.8524,122.9714,1.2585,-0.1808,-0.3601,41588.6518,-0.9460,0.0637,42072.4859,0.4693779501,42072.9552,38654.9886,85.35%,,134.9886,11.07,,12
22-9-18 0:00,2458383.50,3187.00,7,Sábado,Septiembre,22,"3,137.70",3418.9450,42085.1053,41599.9174,122.9185,1.2728,-0.1815,-0.3615,41601.7332,-2.3286,0.1472,42084.3783,0.3734969244,42084.7518,38665.8068,91.36%,,145.8068,11.96,,13
23-9-18 0:00,2458384.50,3188.00,1,Domingo,Septiembre,23,"3,138.69",3419.9239,42098.2817,41612.9824,122.8655,1.2375,-0.1822,-0.3628,41614.7648,-3.5858,0.2005,42096.3160,0.263632682,42096.5797,38676.6558,95.91%,,156.6558,12.85,,14
24-9-18 0:00,2458385.50,3189.00,2,Lunes,Septiembre,24,"3,139.67",3420.9034,42111.4581,41626.0473,122.8126,1.1540,-0.1828,-0.3640,41627.7481,-4.6548,0.2130,42108.3531,0.1430464989,42108.4961,38687.5927,98.83%,,167.5927,13.75,,15
25-9-18 0:00,2458386.50,3190.00,3,Martes,Septiembre,25,"3,140.66",3421.8834,42124.6345,41639.1123,122.7596,1.0255,-0.1833,-0.3651,41640.6863,-5.4834,0.1827,42120.5427,0.01540291204,42120.5581,38698.6747,99.99%,Luna Llena,178.6747,14.66,Luna Llena,16
26-9-18 0:00,2458387.50,3191.00,4,Miércoles,Septiembre,26,"3,141.65",3422.8640,42137.8109,41652.1773,122.7067,0.8571,-0.1838,-0.3661,41653.5843,-6.0323,0.1160,42132.9356,-0.1151224178,42132.8204,38709.9565,99.25%,,189.9565,15.58,,17
27-9-18 0:00,2458388.50,3192.00,5,Jueves,Septiembre,27,"3,142.63",3423.8451,42150.9873,41665.2423,122.6537,0.6553,-0.1843,-0.3669,41666.4488,-6.2765,0.0265,42145.5768,-0.2437422535,42145.3330,38721.4879,96.52%,,201.4879,16.53,,18
28-9-18 0:00,2458389.50,3193.00,6,Viernes,Septiembre,28,"3,143.62",3424.8268,42164.1637,41678.3073,122.6007,0.4280,-0.1846,-0.3677,41679.2877,-6.2062,-0.0682,42158.5020,-0.3650170184,42158.1370,38733.3102,91.79%,,213.3102,17.50,,19
29-9-18 0:00,2458390.50,3194.00,7,Sábado,Septiembre,29,"3,144.60",3425.8091,42177.3401,41691.3723,122.5478,0.1841,-0.1850,-0.3684,41692.1098,-5.8262,-0.1492,42171.7338,-0.4729397132,42171.2608,38745.4517,85.08%,,225.4517,18.49,,20
30-9-18 0:00,2458391.50,3195.00,1,Domingo,Septiembre,30,"3,145.59",3426.7919,42190.5165,41704.4373,122.4948,-0.0669,-0.1852,-0.3689,41704.9245,-5.1561,-0.2009,42185.2778,-0.5612082993,42184.7166,38757.9247,76.55%,,237.9247,19.52,,21
1-10-18 0:00,2458392.50,3196.00,2,Lunes,Octubre,1,"3,146.57",3427.7753,42203.6929,41717.5023,122.4419,-0.3154,-0.1855,-0.3693,41717.7417,-4.2289,-0.2130,42199.1210,-0.6237167178,42198.4973,38770.7220,66.51%,,250.7220,20.57,,22
2-10-18 0:00,2458393.50,3197.00,3,Martes,Octubre,2,"3,147.56",3428.7593,42216.8693,41730.5673,122.3889,-0.5515,-0.1856,-0.3697,41730.5711,-3.0899,-0.1832,42213.2304,-0.655237404,42212.5751,38783.8159,55.39%,,263.8159,21.64,C. Menguante,23
3-10-18 0:00,2458394.50,3198.00,4,Miércoles,Octubre,3,"3,148.55",3429.7438,42230.0457,41743.6323,122.3360,-0.7661,-0.1857,-0.3699,41743.4218,-1.7943,-0.1170,42227.5539,-0.6521935363,42226.9017,38797.1579,43.77%,,277.1579,22.74,,24
4-10-18 0:00,2458395.50,3199.00,5,Jueves,Octubre,4,"3,149.53",3430.7289,42243.2221,41756.6973,122.2830,-0.9510,-0.1858,-0.3700,41756.3021,-0.4056,-0.0275,42242.0237,-0.613353945,42241.4104,38810.6815,32.34%,,290.6815,23.84,,25
5-10-18 0:00,2458396.50,3200.00,6,Viernes,Octubre,5,"3,150.52",3431.7146,42256.3985,41769.7623,122.2301,-1.0988,-0.1858,-0.3700,41769.2192,1.0075,0.0677,42256.5606,-0.5402603742,42256.0204,38824.3058,21.82%,,304.3058,24.96,,26
6-10-18 0:00,2458397.50,3201.00,7,Sábado,Octubre,6,"3,151.50",3432.7008,42269.5749,41782.8273,122.1771,-1.2039,-0.1857,-0.3699,41782.1789,2.3739,0.1496,42271.0802,-0.4372393315,42270.6430,38837.9422,12.88%,,317.9422,26.08,,27
7-10-18 0:00,2458398.50,3202.00,1,Domingo,Octubre,7,"3,152.49",3433.6876,42282.7512,41795.8922,122.1242,-1.2622,-0.1856,-0.3697,41795.1853,3.6236,0.2016,42285.4999,-0.3109560487,42285.1889,38851.5013,6.06%,,331.5013,27.19,,28
8-10-18 0:00,2458399.50,3203.00,2,Lunes,Octubre,8,"3,153.47",3434.6750,42295.9276,41808.9572,122.0712,-1.2715,-0.1855,-0.3693,41808.2406,4.6910,0.2126,42299.7452,-0.1696003657,42299.5756,38864.9007,1.73%,,344.9007,28.29,,29
9-10-18 0:00,2458400.50,3204.00,3,Martes,Octubre,9,"3,154.46",3435.6629,42309.1040,41822.0222,122.0183,-1.2313,-0.1852,-0.3689,41821.3451,5.5184,0.1801,42313.7565,-0.02189950373,42313.7346,38878.0717,0.03%,Luna Nueva,358.0717,29.37,Luna Nueva,1
10-10-18 0:00,2458401.50,3205.00,4,Miércoles,Octubre,10,"3,155.44",3436.6514,42322.2804,41835.0872,121.9653,-1.1433,-0.1850,-0.3683,41834.4972,6.0598,0.1102,42327.4921,0.12381321,42327.6160,38890.9646,0.91%,,10.9646,0.90,,2
11-10-18 0:00,2458402.50,3206.00,5,Jueves,Octubre,11,"3,156.43",3437.6404,42335.4568,41848.1522,121.9123,-1.0109,-0.1846,-0.3677,41847.6936,6.2835,0.0172,42340.9313,0.2602909858,42341.1916,38903.5511,4.16%,,23.5511,1.93,,3
12-10-18 0:00,2458403.50,3207.00,6,Viernes,Octubre,12,"3,157.42",3438.6300,42348.6332,41861.2172,121.8594,-0.8393,-0.1842,-0.3669,41860.9291,6.1745,-0.0797,42354.0731,0.3817435875,42354.4548,38915.8248,9.46%,,35.8248,2.94,,4
13-10-18 0:00,2458404.50,3208.00,7,Sábado,Octubre,13,"3,158.40",3439.6202,42361.8096,41874.2822,121.8064,-0.6351,-0.1838,-0.3660,41874.1969,5.7361,-0.1600,42366.9344,0.4839049873,42367.4183,38927.7981,16.41%,,47.7981,3.92,,5
14-10-18 0:00,2458405.50,3209.00,1,Domingo,Octubre,14,"3,159.39",3440.6110,42374.9860,41887.3472,121.7535,-0.4063,-0.1833,-0.3650,41887.4893,4.9898,-0.2067,42379.5462,0.5638895968,42380.1101,38939.4991,24.62%,,59.4991,4.88,,6
15-10-18 0:00,2458406.50,3210.00,2,Lunes,Octubre,15,"3,160.37",3441.6023,42388.1624,41900.4122,121.7005,-0.1617,-0.1828,-0.3640,41900.7972,3.9748,-0.2096,42391.9487,0.6199496681,42392.5686,38950.9664,33.69%,,70.9664,5.82,,7
16-10-18 0:00,2458407.50,3211.00,3,Martes,Octubre,16,"3,161.36",3442.5941,42401.3388,41913.4772,121.6476,0.0891,-0.1822,-0.3628,41914.1112,2.7458,-0.1681,42404.1878,0.6512273087,42404.8390,38962.2449,43.25%,,82.2449,6.75,C. Creciente,8
