Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
,,,,,,,,0.016705,279.557208,283.11,91.929336,130.143076,291.682547,365.242191,,,,,,,,0.28%,99.80%,29.5306,,,
Epoca 2014.0,1-ene.-00,,,2451544.50,,,,,,,,,,,,-0.1394717093,,,,,,,,,,,
2415018.500,,,T=,1.00,,,,,,,,,,,,,,,,,,,,,,,
Fecha,Dia Juliano,D (dias),,,,,M ʘ,Long. Ecl. ʘ,L,Mm,N,E_v,A_e,A_3,Mm´,E_c,A_4,L´,V,L´´ ,D ( º ),Fase,,,Dia Exacto de Fase,,
9-10-20 0:00,2459131.50,3935.00,6,Viernes,Octubre,9,"3,874.97",4156.1725,51941.0500,51372.5317,83.3090,-1.2638,-0.1851,-0.3686,51371.8217,-5.9747,0.1269,51934.1234,-0.6437970423,51933.4796,47777.3071,60.99%,,257.3071,21.11,,52
10-10-20 0:00,2459132.50,3936.00,7,Sábado,Octubre,10,"3,875.95",4157.1613,51954.2264,51385.5967,83.2560,-1.2078,-0.1848,-0.3680,51384.9417,-6.2641,0.0376,51946.9768,-0.6582965879,51946.3185,47789.1572,50.74%,,269.1572,22.08,C. Menguante,53
11-10-20 0:00,2459133.50,3937.00,1,Domingo,Octubre,11,"3,876.94",4158.1506,51967.4028,51398.6617,83.2030,-1.1050,-0.1844,-0.3673,51398.1085,-6.2257,-0.0598,51960.1967,-0.6438042335,51959.5529,47801.4023,40.12%,,281.4023,23.08,,54
12-10-20 0:00,2459134.50,3938.00,2,Lunes,Octubre,12,"3,877.92",4159.1405,51980.5791,51411.7267,83.1501,-0.9592,-0.1840,-0.3665,51411.3180,-5.8583,-0.1450,51973.8007,-0.5982620757,51973.2024,47814.0619,29.61%,,294.0619,24.12,,55
13-10-20 0:00,2459135.50,3939.00,3,Martes,Octubre,13,"3,878.91",4160.1310,51993.7555,51424.7917,83.0971,-0.7763,-0.1836,-0.3655,51424.5646,-5.1786,-0.2000,51987.7843,-0.5211902858,51987.2631,47827.1321,19.82%,,307.1321,25.19,,56
14-10-20 0:00,2459136.50,3940.00,4,Miércoles,Octubre,14,"3,879.90",4161.1220,52006.9319,51437.8567,83.0442,-0.5632,-0.1830,-0.3645,51437.8411,-4.2208,-0.2129,52002.1180,-0.4143173443,52001.7037,47840.5817,11.37%,,320.5817,26.30,,57
15-10-20 0:00,2459137.50,3941.00,5,Jueves,Octubre,15,"3,880.88",4162.1136,52020.1083,51450.9217,82.9912,-0.3283,-0.1825,-0.3633,51451.1393,-3.0354,-0.1809,52016.7462,-0.2820294643,52016.4642,47854.3506,4.93%,,334.3506,27.43,,58
16-10-20 0:00,2459138.50,3942.00,6,Viernes,Octubre,16,"3,881.87",4163.1057,52033.2847,51463.9867,82.9383,-0.0806,-0.1818,-0.3621,51464.4500,-1.6858,-0.1105,52031.5896,-0.1314261902,52031.4581,47868.3524,1.03%,,348.3524,28.58,Luna Nueva,59
17-10-20 0:00,2459139.50,3943.00,7,Sábado,Octubre,17,"3,882.85",4164.0984,52046.4611,51477.0517,82.8853,0.1701,-0.1811,-0.3607,51477.7637,-0.2454,-0.0167,52046.5503,0.0281620659,52046.5785,47882.4800,0.05%,Luna Nueva,2.4800,0.20,,1
18-10-20 0:00,2459140.50,3944.00,1,Domingo,Octubre,18,"3,883.84",4165.0917,52059.6375,51490.1167,82.8324,0.4142,-0.1804,-0.3593,51491.0706,1.2075,0.0807,52061.5203,0.1861810082,52061.7065,47896.6148,2.09%,,16.6148,1.36,,2
19-10-20 0:00,2459141.50,3945.00,2,Lunes,Octubre,19,"3,884.82",4166.0855,52072.8139,51503.1817,82.7794,0.6422,-0.1796,-0.3577,51504.3612,2.5940,0.1608,52076.3906,0.3321810373,52076.7228,47910.6373,6.98%,,30.6373,2.51,,3
20-10-20 0:00,2459142.50,3946.00,3,Martes,Octubre,20,"3,885.81",4167.0798,52085.9903,51516.2467,82.7265,0.8453,-0.1788,-0.3560,51517.6268,3.8393,0.2070,52091.0607,0.4571352793,52091.5178,47924.4380,14.30%,,44.4380,3.65,,4
21-10-20 0:00,2459143.50,3947.00,4,Miércoles,Octubre,21,"3,886.79",4168.0747,52099.1667,51529.3117,82.6735,1.0157,-0.1779,-0.3542,51530.8594,4.8774,0.2095,52105.4472,0.5544161992,52106.0017,47937.9269,23.45%,,57.9269,4.75,,5
22-10-20 0:00,2459144.50,3948.00,5,Jueves,Octubre,22,"3,887.78",4169.0702,52112.3431,51542.3767,82.6205,1.1466,-0.1769,-0.3523,51544.0525,5.6547,0.1684,52119.4897,0.6202318218,52120.1100,47951.0398,33.75%,,71.0398,5.83,,6
23-10-20 0:00,2459145.50,3949.00,6,Viernes,Octubre,23,"3,888.77",4170.0661,52125.5195,51555.4416,82.5676,1.2331,-0.1759,-0.3503,51557.2010,6.1323,0.0925,52133.1534,0.6535145296,52133.8069,47963.7408,44.55%,,83.7408,6.87,C. Creciente,7
24-10-20 0:00,2459146.50,3950.00,7,Sábado,Octubre,24,"3,889.75",4171.0626,52138.6959,51568.5066,82.5146,1.2719,-0.1749,-0.3482,51570.3016,6.2885,-0.0023,52146.4289,0.6554148095,52147.0843,47976.0217,55.25%,,96.0217,7.88,,8
25-10-20 0:00,2459147.50,3951.00,1,Domingo,Octubre,25,"3,890.74",4172.0597,52151.8723,51581.5716,82.4617,1.2613,-0.1738,-0.3460,51583.3528,6.1186,-0.0962,52159.3298,0.6286209505,52159.9584,47987.8988,65.37%,,107.8988,8.85,,9
26-10-20 0:00,2459148.50,3952.00,2,Lunes,Octubre,26,"3,891.72",4173.0573,52165.0487,51594.6366,82.4087,1.2020,-0.1726,-0.3437,51596.3549,5.6350,-0.1703,52171.8880,0.5767024699,52172.4647,47999.4074,74.55%,,119.4074,9.79,,10
27-10-20 0:00,2459149.50,3953.00,3,Martes,Octubre,27,"3,892.71",4174.0554,52178.2251,51607.7016,82.3558,1.0961,-0.1714,-0.3413,51609.3104,4.8656,-0.2098,52184.1484,0.5035990592,52184.6520,48010.5967,82.54%,,130.5967,10.71,,11
28-10-20 0:00,2459150.50,3954.00,4,Miércoles,Octubre,28,"3,893.69",4175.0540,52191.4015,51620.7666,82.3028,0.9478,-0.1701,-0.3388,51622.2233,3.8523,-0.2072,52196.1645,0.4132943048,52196.5778,48021.5238,89.14%,,141.5238,11.61,,12
29-10-20 0:00,2459151.50,3955.00,5,Jueves,Octubre,29,"3,894.68",4176.0531,52204.5779,51633.8316,82.2499,0.7628,-0.1688,-0.3362,51635.0994,2.6478,-0.1635,52207.9938,0.3096544141,52208.3035,48032.2504,94.25%,,152.2504,12.49,,13
30-10-20 0:00,2459152.50,3956.00,6,Viernes,Octubre,30,"3,895.67",4177.0528,52217.7543,51646.8966,82.1969,0.5483,-0.1675,-0.3335,51647.9459,1.3133,-0.0874,52219.6959,0.1963852719,52219.8923,48042.8395,97.77%,,162.8395,13.36,,14
31-10-20 0:00,2459153.50,3957.00,7,Sábado,Octubre,31,"3,896.65",4178.0529,52230.9307,51659.9616,82.1440,0.3126,-0.1661,-0.3307,51660.7710,-0.0846,0.0058,52231.3305,0.07706014348,52231.4076,48053.3546,99.66%,,173.3546,14.22,Luna Llena,15
1-11-20 0:00,2459154.50,3958.00,1,Domingo,Noviembre,1,"3,897.64",4179.0536,52244.1071,51673.0266,82.0910,0.0649,-0.1646,-0.3278,51673.5838,-1.4770,0.0977,52242.9573,-0.04481670913,52242.9125,48063.8589,99.89%,Luna Llena,183.8589,15.08,,16
2-11-20 0:00,2459155.50,3959.00,2,Lunes,Noviembre,2,"3,898.62",4180.0548,52257.2835,51686.0916,82.0381,-0.1853,-0.1631,-0.3248,51686.3941,-2.7956,0.1704,52254.6361,-0.1657296666,52254.4704,48074.4156,98.43%,,194.4156,15.95,,17
3-11-20 0:00,2459156.50,3960.00,3,Martes,Noviembre,3,"3,899.61",4181.0564,52270.4599,51699.1566,81.9851,-0.4284,-0.1615,-0.3217,51699.2114,-3.9755,0.2096,52266.4271,-0.2820636428,52266.1451,48085.0886,95.28%,,205.0886,16.82,,18
4-11-20 0:00,2459157.50,3961.00,4,Miércoles,Noviembre,4,"3,900.59",4182.0586,52283.6363,51712.2216,81.9321,-0.6548,-0.1599,-0.3185,51712.0451,-4.9585,0.2076,52278.3904,-0.390016507,52278.0004,48095.9418,90.48%,,215.9418,17.71,,19
5-11-20 0:00,2459158.50,3962.00,5,Jueves,Noviembre,5,"3,901.58",4183.0613,52296.8127,51725.2865,81.8792,-0.8560,-0.1583,-0.3152,51724.9041,-5.6949,0.1644,52290.5844,-0.4855294422,52290.0989,48107.0376,84.08%,,227.0376,18.62,,20
6-11-20 0:00,2459159.50,3963.00,6,Viernes,Noviembre,6,"3,902.57",4184.0644,52309.9891,51738.3515,81.8262,-1.0240,-0.1566,-0.3118,51737.7959,-6.1465,0.0884,52303.0636,-0.5642685256,52302.4993,48118.4349,76.17%,,238.4349,19.56,,21
7-11-20 0:00,2459160.50,3964.00,7,Sábado,Noviembre,7,"3,903.55",4185.0680,52323.1655,51751.4165,81.7733,-1.1525,-0.1548,-0.3084,51750.7273,-6.2881,-0.0054,52315.8743,-0.6217068523,52315.2526,48130.1846,66.95%,,250.1846,20.52,,22
8-11-20 0:00,2459161.50,3965.00,1,Domingo,Noviembre,8,"3,904.54",4186.0721,52336.3419,51764.4815,81.7203,-1.2364,-0.1531,-0.3048,51763.7030,-6.1096,-0.0985,52329.0504,-0.6533627678,52328.3971,48142.3250,56.68%,,262.3250,21.52,C. Menguante,23
9-11-20 0:00,2459162.50,3966.00,2,Lunes,Noviembre,9,"3,905.52",4187.0766,52349.5183,51777.5465,81.6674,-1.2725,-0.1512,-0.3011,51776.7264,-5.6168,-0.1719,52342.6083,-0.6552343734,52341.9530,48154.8764,45.75%,,274.8764,22.55,,24
10-11-20 0:00,2459163.50,3967.00,3,Martes,Noviembre,10,"3,906.51",4188.0816,52362.6946,51790.6115,81.6144,-1.2595,-0.1493,-0.2974,51789.7987,-4.8315,-0.2105,52356.5425,-0.6244241577,52355.9180,48167.8364,34.68%,,287.8364,23.61,,25
11-11-20 0:00,2459164.50,3968.00,4,Miércoles,Noviembre,11,"3,907.49",4189.0871,52375.8710,51803.6765,81.5615,-1.1979,-0.1474,-0.2936,51802.9196,-3.7916,-0.2059,52370.8231,-0.5598717176,52370.2632,48181.1761,24.12%,,301.1761,24.71,,26
12-11-20 0:00,2459165.50,3969.00,5,Jueves,Noviembre,12,"3,908.48",4190.0930,52389.0474,51816.7415,81.5085,-1.0900,-0.1455,-0.2896,51816.0866,-2.5491,-0.1586,52385.3951,-0.4630273811,52384.9321,48194.8391,14.74%,,314.8391,25.83,,27
13-11-20 0:00,2459166.50,3970.00,6,Viernes,Noviembre,13,"3,909.46",4191.0994,52402.2238,51829.8065,81.4556,-0.9401,-0.1434,-0.2856,51829.2955,-1.1681,-0.0781,52400.1810,-0.3382452801,52399.8428,48208.7434,7.26%,,328.7434,26.97,,28
14-11-20 0:00,2459167.50,3971.00,7,Sábado,Noviembre,14,"3,910.45",4192.1062,52415.4002,51842.8715,81.4026,-0.7539,-0.1414,-0.2816,51842.5406,0.2788,0.0190,52415.0855,-0.1926959017,52414.8928,48222.7866,2.24%,,342.7866,28.12,,29
15-11-20 0:00,2459168.50,3972.00,1,Domingo,Noviembre,15,"3,911.44",4193.1134,52428.5766,51855.9365,81.3497,-0.5386,-0.1393,-0.2774,51855.8146,1.7138,0.1122,52430.0034,-0.03571512355,52429.9677,48236.8543,0.08%,Luna Nueva,356.8543,29.27,Luna Nueva,1
16-11-20 0:00,2459169.50,3973.00,2,Lunes,Noviembre,16,"3,912.42",4194.1211,52441.7530,51869.0015,81.2967,-0.3025,-0.1372,-0.2731,51869.1092,3.0593,0.1819,52444.8288,0.1223121649,52444.9511,48250.8301,0.89%,,10.8301,0.89,,2
17-11-20 0:00,2459170.50,3974.00,3,Martes,Noviembre,17,"3,913.41",4195.1291,52454.9294,51882.0665,81.2437,-0.0548,-0.1350,-0.2688,51882.4154,4.2417,0.2131,52459.4644,0.2712691927,52459.7357,48264.6065,4.54%,,24.6065,2.02,,3
18-11-20 0:00,2459171.50,3975.00,4,Miércoles,Noviembre,18,"3,914.39",4196.1376,52468.1058,51895.1314,81.1908,0.1950,-0.1328,-0.2644,51895.7236,5.1965,0.1992,52473.8292,0.4024920733,52474.2317,48278.0941,10.65%,,38.0941,3.12,,4
19-11-20 0:00,2459172.50,3976.00,5,Jueves,Noviembre,19,"3,915.38",4197.1465,52481.2822,51908.1964,81.1378,0.4373,-0.1305,-0.2599,51909.0241,5.8719,0.1431,52487.8649,0.5095530553,52488.3745,48291.2280,18.69%,,51.2280,4.20,,5
20-11-20 0:00,2459173.50,3977.00,6,Viernes,Noviembre,20,"3,916.36",4198.1558,52494.4586,51921.2614,81.0849,0.6627,-0.1282,-0.2553,51922.3076,6.2320,0.0568,52501.5383,0.5885316403,52502.1268,48303.9710,28.06%,,63.9710,5.25,,6
21-11-20 0:00,2459174.50,3978.00,7,Sábado,Noviembre,21,"3,917.35",4199.1655,52507.6350,51934.3264,81.0319,0.8625,-0.1259,-0.2507,51935.5655,6.2590,-0.0413,52514.8410,0.6378336575,52515.4789,48316.3134,38.17%,,76.3134,6.26,,7
22-11-20 0:00,2459175.50,3979.00,1,Domingo,Noviembre,22,"3,918.34",4200.1755,52520.8114,51947.3914,80.9790,1.0290,-0.1235,-0.2460,51948.7899,5.9535,-0.1305,52527.7869,0.6577280291,52528.4446,48328.2691,48.49%,,88.2691,7.24,C. Creciente,8
23-11-20 0:00,2459176.50,3980.00,2,Lunes,Noviembre,23,"3,919.32",4201.1859,52533.9878,51960.4564,80.9260,1.1559,-0.1211,-0.2412,51961.9746,5.3345,-0.1923,52540.4071,0.6497929151,52541.0569,48339.8709,58.57%,,99.8709,8.19,,9
24-11-20 0:00,2459177.50,3981.00,3,Martes,Noviembre,24,"3,920.31",4202.1967,52547.1642,51973.5214,80.8731,1.2383,-0.1187,-0.2363,51975.1146,4.4378,-0.2140,52552.7449,0.6164172309,52553.3613,48351.1646,68.05%,,111.1646,9.12,,10
25-11-20 0:00,2459178.50,3982.00,4,Miércoles,Noviembre,25,"3,921.29",4203.2079,52560.3406,51986.5864,80.8201,1.2729,-0.1162,-0.2314,51988.2068,3.3132,-0.1917,52564.8512,0.5604313314,52565.4116,48362.2037,76.65%,,122.2037,10.02,,11
26-11-20 0:00,2459179.50,3983.00,5,Jueves,Noviembre,26,"3,922.28",4204.2194,52573.5170,51999.6514,80.7672,1.2584,-0.1137,-0.2264,52001.2499,2.0214,-0.1303,52576.7802,0.484877524,52577.2651,48373.0457,84.13%,,133.0457,10.91,,12
27-11-20 0:00,2459180.50,3984.00,6,Viernes,Noviembre,27,"3,923.26",4205.2313,52586.6934,52012.7164,80.7142,1.1955,-0.1111,-0.2213,52014.2443,0.6307,-0.0427,52588.5880,0.3928944423,52588.9809,48383.7496,90.32%,,143.7496,11.79,,13
28-11-20 0:00,2459181.50,3985.00,7,Sábado,Noviembre,28,"3,924.25",4206.2435,52599.8698,52025.7814,80.6613,1.0865,-0.1086,-0.2162,52027.1926,-0.7874,0.0532,52600.3307,0.2876794575,52600.6183,48394.3748,95.08%,,154.3748,12.66,,14
29-11-20 0:00,2459182.50,3986.00,1,Domingo,Noviembre,29,"3,925.24",4207.2560,52613.0462,52038.8464,80.6083,0.9357,-0.1059,-0.2110,52040.0990,-2.1610,0.1381,52612.0649,0.1725008062,52612.2374,48404.9814,98.29%,,164.9814,13.53,,15
30-11-20 0:00,2459183.50,3987.00,2,Lunes,Noviembre,30,"3,926.22",4208.2689,52626.2226,52051.9114,80.5553,0.7489,-0.1033,-0.2057,52052.9692,-3.4222,0.1954,52623.8480,0.05074411011,52623.8987,48415.6298,99.85%,Luna Llena,175.6298,14.41,Luna Llena,16
1-12-20 0:00,2459184.50,3988.00,3,Martes,Diciembre,1,"3,927.21",4209.2821,52639.3990,52064.9764,80.5024,0.5332,-0.1006,-0.2004,52065.8106,-4.5092,0.2139,52635.7375,-0.07401310472,52635.6635,48426.3814,99.69%,,186.3814,15.29,,17
2-12-20 0:00,2459185.50,3989.00,4,Miércoles,Diciembre,2,"3,928.19",4210.2956,52652.5754,52078.0413,80.4494,0.2970,-0.0979,-0.1950,52078.6313,-5.3694,0.1902,52647.7911,-0.1979056866,52647.5932,48437.2976,97.74%,,197.2976,16.18,,18
3-12-20 0:00,2459186.50,3990.00,5,Jueves,Diciembre,3,"3,929.18",4211.3093,52665.7518,52091.1063,80.3965,0.0494,-0.0952,-0.1896,52091.4405,-5.9616,0.1291,52660.0639,-0.3166812219,52659.7473,48448.4379,93.97%,,208.4379,17.10,,19
4-12-20 0:00,2459187.50,3991.00,6,Viernes,Diciembre,4,"3,930.16",4212.3234,52678.9282,52104.1713,80.3435,-0.2001,-0.0924,-0.1841,52104.2477,-6.2569,0.0427,52672.6062,-0.4256311694,52672.1806,48459.8572,88.38%,,219.8572,18.03,,20
5-12-20 0:00,2459188.50,3992.00,7,Sábado,Diciembre,5,"3,931.15",4213.3378,52692.1046,52117.2363,80.2906,-0.4419,-0.0897,-0.1785,52117.0626,-6.2409,-0.0522,52685.4592,-0.5196053319,52684.9396,48471.6018,81.06%,,231.6018,19.00,,21
6-12-20 0:00,2459189.50,3993.00,1,Domingo,Diciembre,6,"3,932.13",4214.3524,52705.2810,52130.3013,80.2376,-0.6667,-0.0868,-0.1729,52129.8944,-5.9133,-0.1370,52698.6509,-0.5931714642,52698.0577,48483.7053,72.15%,,243.7053,19.99,,22
7-12-20 0:00,2459190.50,3994.00,2,Lunes,Diciembre,7,"3,933.12",4215.3673,52718.4574,52143.3663,80.1847,-0.8658,-0.0840,-0.1673,52142.7518,-5.2888,-0.1947,52712.1920,-0.6409718053,52711.5510,48496.1838,61.94%,,256.1838,21.01,,23
8-12-20 0:00,2459191.50,3995.00,3,Martes,Diciembre,8,"3,934.11",4216.3824,52731.6338,52156.4313,80.1317,-1.0315,-0.0811,-0.1616,52155.6425,-4.3966,-0.2139,52726.0728,-0.6582903901,52725.4145,48509.0321,50.84%,,269.0321,22.07,C. Menguante,24
9-12-20 0:00,2459192.50,3996.00,4,Miércoles,Diciembre,9,"3,935.09",4217.3978,52744.8101,52169.4963,80.0788,-1.1576,-0.0783,-0.1558,52168.5728,-3.2790,-0.1904,52740.2614,-0.6417786105,52739.6196,48522.2218,39.42%,,282.2218,23.15,,25
10-12-20 0:00,2459193.50,3997.00,5,Jueves,Diciembre,10,"3,936.08",4218.4135,52757.9865,52182.5613,80.0258,-1.2391,-0.0753,-0.1500,52181.5475,-1.9905,-0.1285,52754.7038,-0.5902062152,52754.1136,48535.7001,28.32%,,295.7001,24.26,,26
11-12-20 0:00,2459194.50,3998.00,6,Viernes,Diciembre,11,"3,937.06",4219.4293,52771.1629,52195.6263,79.9729,-1.2730,-0.0724,-0.1442,52194.5699,-0.5951,-0.0403,52769.3269,-0.5050423543,52768.8219,48549.3926,18.27%,,309.3926,25.38,,27
12-12-20 0:00,2459195.50,3999.00,7,Sábado,Diciembre,12,"3,938.05",4220.4454,52784.3393,52208.6913,79.9199,-1.2579,-0.0695,-0.1383,52207.6412,0.8362,0.0564,52784.0435,-0.3906651474,52783.6528,48563.2074,9.96%,,323.2074,26.51,,28
13-12-20 0:00,2459196.50,4000.00,1,Domingo,Diciembre,13,"3,939.03",4221.4617,52797.5157,52221.7563,79.8669,-1.1944,-0.0665,-0.1324,52220.7608,2.2291,0.1419,52798.7588,-0.2540726188,52798.5047,48577.0430,3.96%,,337.0430,27.65,,29
14-12-20 0:00,2459197.50,4001.00,2,Lunes,Diciembre,14,"3,940.02",4222.4782,52810.6921,52234.8213,79.8140,-1.0849,-0.0635,-0.1264,52233.9262,3.5098,0.1982,52813.3787,-0.1041094904,52813.2746,48590.7964,0.64%,,350.7964,28.78,Luna Nueva,30
15-12-20 0:00,2459198.50,4002.00,3,Martes,Diciembre,15,"3,941.01",4223.4949,52823.8685,52247.8862,79.7610,-0.9338,-0.0605,-0.1204,52247.1334,4.6092,0.2134,52827.8178,0.04962101648,52827.8674,48604.3725,0.15%,Luna Nueva,4.3725,0.36,,1
16-12-20 0:00,2459199.50,4003.00,4,Miércoles,Diciembre,16,"3,941.99",4224.5118,52837.0449,52260.9512,79.7081,-0.7467,-0.0574,-0.1144,52260.3764,5.4666,0.1839,52842.0062,0.1978936444,52842.2041,48617.6923,2.36%,,17.6923,1.45,,2
17-12-20 0:00,2459200.50,4004.00,5,Jueves,Diciembre,17,"3,942.98",4225.5288,52850.2213,52274.0162,79.6551,-0.5309,-0.0544,-0.1083,52273.6480,6.0342,0.1156,52855.8946,0.3327833447,52856.2274,48630.6986,7.01%,,30.6986,2.52,,3
18-12-20 0:00,2459201.50,4005.00,6,Viernes,Diciembre,18,"3,943.96",4226.5460,52863.3977,52287.0812,79.6022,-0.2947,-0.0513,-0.1022,52286.9400,6.2796,0.0228,52869.4568,0.448208842,52869.9050,48643.3589,13.65%,,43.3589,3.56,,4
19-12-20 0:00,2459202.50,4006.00,7,Sábado,Diciembre,19,"3,944.95",4227.5634,52876.5741,52300.1462,79.5492,-0.0472,-0.0483,-0.0961,52300.2433,6.1884,-0.0749,52882.6886,0.540071646,52883.2287,48655.6653,21.80%,,55.6653,4.57,,5
20-12-20 0:00,2459203.50,4007.00,1,Domingo,Diciembre,20,"3,945.93",4228.5809,52889.7505,52313.2112,79.4963,0.2021,-0.0452,-0.0899,52313.5484,5.7649,-0.1568,52895.6059,0.6060804869,52896.2120,48667.6311,30.97%,,67.6311,5.55,,6
21-12-20 0:00,2459204.50,4008.00,2,Lunes,Diciembre,21,"3,946.92",4229.5986,52902.9269,52326.2762,79.4433,0.4436,-0.0421,-0.0837,52326.8456,5.0325,-0.2054,52908.2397,0.6454057122,52908.8851,48679.2865,40.71%,,79.2865,6.50,C. Creciente,7
22-12-20 0:00,2459205.50,4009.00,3,Martes,Diciembre,22,"3,947.91",4230.6164,52916.1033,52339.3412,79.3904,0.6681,-0.0389,-0.0775,52340.1258,4.0316,-0.2106,52920.6314,0.6582999772,52921.2897,48690.6734,50.59%,,90.6734,7.44,,8
23-12-20 0:00,2459206.50,4010.00,4,Miércoles,Diciembre,23,"3,948.89",4231.6343,52929.2797,52352.4062,79.3374,0.8669,-0.0358,-0.0713,52353.3802,2.8177,-0.1714,52932.8287,0.6457751985,52933.4745,48701.8402,60.26%,,101.8402,8.35,,9
24-12-20 0:00,2459207.50,4011.00,5,Jueves,Diciembre,24,"3,949.88",4232.6523,52942.4561,52365.4712,79.2845,1.0324,-0.0327,-0.0650,52366.6013,1.4572,-0.0965,52944.8819,0.6093719332,52945.4913,48712.8390,69.41%,,112.8390,9.26,,10
25-12-20 0:00,2459208.50,4012.00,6,Viernes,Diciembre,25,"3,950.86",4233.6704,52955.6325,52378.5362,79.2315,1.1582,-0.0295,-0.0588,52379.7826,0.0239,-0.0016,52956.8424,0.5510179614,52957.3934,48723.7230,77.76%,,123.7230,10.15,,11
26-12-20 0:00,2459209.50,4013.00,7,Sábado,Diciembre,26,"3,951.85",4234.6886,52968.8089,52391.6012,79.1785,1.2394,-0.0263,-0.0525,52392.9194,-1.4060,0.0933,52968.7619,0.4729557419,52969.2349,48734.5463,85.07%,,134.5463,11.04,,12
27-12-20 0:00,2459210.50,4014.00,1,Domingo,Diciembre,27,"3,952.83",4235.7069,52981.9853,52404.6662,79.1256,1.2730,-0.0232,-0.0462,52406.0085,-2.7576,0.1687,52980.6926,0.3777197863,52981.0703,48745.3634,91.14%,,145.3634,11.92,,13
28-12-20 0:00,2459211.50,4015.00,2,Lunes,Diciembre,28,"3,953.82",4236.7252,52995.1617,52417.7311,79.0726,1.2577,-0.0200,-0.0398,52419.0487,-3.9617,0.2094,52992.6871,0.2681548184,52992.9553,48756.2300,95.76%,,156.2300,12.82,,14
29-12-20 0:00,2459212.50,4016.00,3,Martes,Diciembre,29,"3,954.80",4237.7436,53008.3381,52430.7961,79.0197,1.1941,-0.0168,-0.0335,52432.0405,-4.9582,0.2076,53004.7983,0.1474732342,53004.9458,48767.2021,98.76%,,167.2021,13.72,,15
30-12-20 0:00,2459213.50,4017.00,4,Miércoles,Diciembre,30,"3,955.79",4238.7621,53021.5145,52443.8611,78.9667,1.0845,-0.0136,-0.0272,52444.9864,-5.6988,0.1640,53017.0778,0.01934864665,53017.0972,48778.3351,99.98%,Luna Llena,178.3351,14.63,Luna Llena,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Domingo,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Lunes,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Martes,,,,,,,,,,,,,,,,,,,,,,,
,,,4,Miércoles,,,,,,,,,,,,,,,,,,,,,,,
,,,5,Jueves,,,,,,,,,,,,,,,,,,,,,,,
,,,6,Viernes,,,,,,,,,,,,,,,,,,,,,,,
,,,7,Sábado,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Enero,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Febrero,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Marzo,,,,,,,,,,,,,,,,,,,,,,,
,,,4,Abril,,,,,,,,,,,,,,,,,,,,,,,
,,,5,Mayo,,,,,,,,,,,,,,,,,,,,,,,
,,,6,Junio,,,,,,,,,,,,,,,,,,,,,,,
,,,7,Julio,,,,,,,,,,,,,,,,,,,,,,,
,,,8,Agosto,,,,,,,,,,,,,,,,,,,,,,,
,,,9,Septiembre,,,,,,,,,,,,,,,,,,,,,,,
,,,10,Octubre,,,,,,,,,,,,,,,,,,,,,,,
,,,11,Noviembre,,,,,,,,,,,,,,,,,,,,,,,
,,,12,Diciembre,,,,,,,,,,,,,,,,,,,,,,,
