Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
6-4-19 0:00,2458579.50,3383.00,7,Sábado,Abril,6,"3,330.89",3615.9162,44667.6790,44160.6559,112.5395,0.7690,0.1858,0.3700,44160.8691,-5.4932,0.1820,44662.9511,0.08062374541,44663.0317,41047.1155,0.39%,,7.1155,0.58,,2
7-4-19 0:00,2458580.50,3384.00,1,Domingo,Abril,7,"3,331.88",3616.9011,44680.8554,44173.7209,112.4865,0.5547,0.1857,0.3698,44173.7201,-6.0364,0.1152,44675.3031,0.2078140858,44675.5110,41058.6099,2.61%,,18.6099,1.53,,3
8-4-19 0:00,2458581.50,3385.00,2,Lunes,Abril,8,"3,332.86",3617.8854,44694.0318,44186.7859,112.4336,0.3188,0.1856,0.3695,44186.5496,-6.2772,0.0257,44687.9136,0.3294305879,44688.2430,41070.3576,6.86%,,30.3576,2.49,,4
9-4-19 0:00,2458582.50,3386.00,3,Martes,Abril,9,"3,333.85",3618.8691,44707.2082,44199.8509,112.3806,0.0705,0.1854,0.3692,44199.3668,-6.2048,-0.0687,44700.8199,0.4400681501,44701.2599,41082.3908,13.07%,,42.3908,3.48,,5
10-4-19 0:00,2458583.50,3387.00,4,Miércoles,Abril,10,"3,334.83",3619.8523,44720.3846,44212.9159,112.3277,-0.1806,0.1851,0.3687,44212.1815,-5.8232,-0.1496,44714.0461,0.5338818531,44714.5800,41094.7277,21.13%,,54.7277,4.49,,6
11-4-19 0:00,2458584.50,3388.00,5,Jueves,Abril,11,"3,335.82",3620.8348,44733.5610,44225.9809,112.2747,-0.4246,0.1848,0.3681,44225.0033,-5.1511,-0.2011,44727.5993,0.6049058881,44728.2042,41107.3694,30.76%,,67.3694,5.53,,7
12-4-19 0:00,2458585.50,3389.00,6,Viernes,Abril,12,"3,336.80",3621.8169,44746.7374,44239.0458,112.2218,-0.6522,0.1845,0.3674,44237.8418,-4.2208,-0.2129,44741.4670,0.6475887977,44742.1146,41120.2977,41.57%,,80.2977,6.59,C. Creciente,8
13-4-19 0:00,2458586.50,3390.00,7,Sábado,Abril,13,"3,337.79",3622.7983,44759.9138,44252.1108,112.1688,-0.8544,0.1841,0.3666,44250.7058,-3.0770,-0.1826,44755.6157,0.6575042922,44756.2732,41133.4749,53.03%,,93.4749,7.67,,9
14-4-19 0:00,2458587.50,3391.00,1,Domingo,Abril,14,"3,338.77",3623.7792,44773.0902,44265.1758,112.1159,-1.0233,0.1836,0.3657,44263.6032,-1.7752,-0.1159,44769.9922,0.6321198953,44770.6243,41146.8450,64.49%,,106.8450,8.76,,10
15-4-19 0:00,2458588.50,3392.00,2,Lunes,Abril,15,"3,339.76",3624.7596,44786.2666,44278.2408,112.0629,-1.1524,0.1831,0.3646,44276.5407,-0.3795,-0.0258,44784.5259,0.5714424981,44785.0973,41160.3377,75.25%,,120.3377,9.87,,11
16-4-19 0:00,2458589.50,3393.00,3,Martes,Abril,16,"3,340.75",3625.7394,44799.4430,44291.3058,112.0100,-1.2366,0.1825,0.3635,44289.5232,1.0404,0.0698,44799.1341,0.478345583,44799.6125,41173.8731,84.65%,,133.8731,10.98,,12
17-4-19 0:00,2458590.50,3394.00,4,Miércoles,Abril,17,"3,341.73",3626.7186,44812.6194,44304.3708,111.9570,-1.2726,0.1819,0.3623,44302.5540,2.4120,0.1516,44813.7285,0.3584406395,44814.0869,41187.3683,92.11%,,147.3683,12.09,,13
18-4-19 0:00,2458591.50,3395.00,5,Jueves,Abril,18,"3,342.72",3627.6973,44825.7958,44317.4358,111.9041,-1.2590,0.1812,0.3609,44315.6346,3.6638,0.2027,44828.2220,0.2194771529,44828.4415,41200.7442,97.20%,,160.7442,13.19,,14
19-4-19 0:00,2458592.50,3396.00,6,Viernes,Abril,19,"3,343.70",3628.6754,44838.9722,44330.5008,111.8511,-1.1964,0.1805,0.3595,44328.7644,4.7291,0.2122,44842.5365,0.07039762002,44842.6069,41213.9315,99.72%,,173.9315,14.27,Luna Llena,15
20-4-19 0:00,2458593.50,3397.00,7,Sábado,Abril,20,"3,344.69",3629.6530,44852.1486,44343.5658,111.7981,-1.0870,0.1797,0.3579,44341.9411,5.5495,0.1777,44856.6089,-0.07972451105,44856.5292,41226.8763,99.64%,,186.8763,15.33,,16
21-4-19 0:00,2458594.50,3398.00,1,Domingo,Abril,21,"3,345.67",3630.6300,44865.3250,44356.6308,111.7452,-0.9353,0.1789,0.3562,44355.1603,6.0789,0.1060,44870.3956,-0.2226192687,44870.1730,41239.5430,97.12%,,199.5430,16.37,,17
22-4-19 0:00,2458595.50,3399.00,2,Lunes,Abril,22,"3,346.66",3631.6065,44878.5014,44369.6958,111.6922,-0.7471,0.1780,0.3545,44368.4162,6.2862,0.0118,44883.8743,-0.3514518309,44883.5229,41251.9164,92.44%,,211.9164,17.38,,18
23-4-19 0:00,2458596.50,3400.00,3,Martes,Abril,23,"3,347.65",3632.5824,44891.6778,44382.7608,111.6393,-0.5297,0.1771,0.3526,44381.7014,6.1579,-0.0850,44897.0439,-0.4610932083,44896.5828,41264.0004,85.97%,,224.0004,18.37,,19
24-4-19 0:00,2458597.50,3401.00,4,Miércoles,Abril,24,"3,348.63",3633.5578,44904.8542,44395.8258,111.5863,-0.2916,0.1761,0.3506,44395.0075,5.6991,-0.1640,44909.9216,-0.5480817194,44909.3735,41275.8157,78.09%,,235.8157,19.34,,20
25-4-19 0:00,2458598.50,3402.00,5,Jueves,Abril,25,"3,349.62",3634.5327,44918.0306,44408.8907,111.5334,-0.0421,0.1750,0.3485,44408.3251,4.9334,-0.2082,44922.5387,-0.6103909192,44921.9283,41287.3956,69.22%,,247.3956,20.29,,21
26-4-19 0:00,2458599.50,3403.00,6,Viernes,Abril,26,"3,350.60",3635.5070,44931.2070,44421.9557,111.4804,0.2090,0.1739,0.3463,44421.6445,3.9023,-0.2083,44934.9361,-0.6471278579,44934.2890,41298.7820,59.73%,,258.7820,21.23,C. Menguante,22
27-4-19 0:00,2458600.50,3404.00,7,Sábado,Abril,27,"3,351.59",3636.4808,44944.3834,44435.0207,111.4275,0.4520,0.1728,0.3440,44434.9560,2.6621,-0.1641,44947.1606,-0.6582536685,44946.5023,41310.0215,49.98%,,270.0215,22.15,C. Menguante,23
28-4-19 0:00,2458601.50,3405.00,1,Domingo,Abril,28,"3,352.57",3637.4540,44957.5598,44448.0857,111.3745,0.6774,0.1716,0.3417,44448.2499,1.2806,-0.0853,44959.2609,-0.6443722433,44958.6166,41321.1625,40.32%,,281.1625,23.06,,24
29-4-19 0:00,2458602.50,3406.00,2,Lunes,Abril,29,"3,353.56",3638.4268,44970.7362,44461.1507,111.3216,0.8764,0.1703,0.3392,44461.5176,-0.1665,0.0113,44971.2870,-0.6065940953,44970.6804,41332.2536,31.06%,,292.2536,23.97,,25
30-4-19 0:00,2458603.50,3407.00,3,Martes,Abril,30,"3,354.55",3639.3990,44983.9126,44474.2157,111.2686,1.0411,0.1690,0.3366,44474.7512,-1.6012,0.1054,44983.2888,-0.5464624673,44982.7424,41343.3433,22.52%,,303.3433,24.88,,26
1-5-19 0:00,2458604.50,3408.00,4,Miércoles,Mayo,1,"3,355.53",3640.3707,44997.0889,44487.2807,111.2157,1.1652,0.1677,0.3339,44487.9443,-2.9469,0.1772,44995.3167,-0.4659269793,44994.8508,41354.4801,14.97%,,314.4801,25.80,,27
2-5-19 0:00,2458605.50,3409.00,5,Jueves,Mayo,2,"3,356.52",3641.3419,45010.2653,44500.3457,111.1627,1.2437,0.1663,0.3311,44501.0921,-4.1333,0.2120,45007.4215,-0.367358416,45007.0541,41365.7122,8.69%,,325.7122,26.72,,28
3-5-19 0:00,2458606.50,3410.00,6,Viernes,Mayo,3,"3,357.50",3642.3126,45023.4417,44513.4107,111.1097,1.2736,0.1648,0.3282,44514.1913,-5.0999,0.2031,45019.6538,-0.2536058127,45019.4002,41377.0875,3.94%,,337.0875,27.65,,29
4-5-19 0:00,2458607.50,3411.00,7,Sábado,Mayo,4,"3,358.49",3643.2828,45036.6181,44526.4757,111.0568,1.2538,0.1633,0.3252,44527.2410,-5.7990,0.1527,45032.0623,-0.1280952332,45031.9342,41388.6514,0.98%,,348.6514,28.60,Luna Nueva,30
5-5-19 0:00,2458608.50,3412.00,1,Domingo,Mayo,5,"3,359.47",3644.2525,45049.7945,44539.5407,111.0038,1.1849,0.1618,0.3221,44540.2417,-6.1976,0.0715,45044.6916,0.0050445578,45044.6966,41400.4441,0.00%,Luna Nueva,0.4441,0.04,,1
6-5-19 0:00,2458609.50,3413.00,2,Lunes,Mayo,6,"3,360.46",3645.2217,45062.9709,44552.6057,110.9509,1.0697,0.1602,0.3189,44553.1962,-6.2788,-0.0238,45057.5778,0.1408676745,45057.7187,41412.4970,1.18%,,12.4970,1.03,,2
7-5-19 0:00,2458610.50,3414.00,3,Martes,Mayo,7,"3,361.44",3646.1904,45076.1473,44565.6707,110.8979,0.9126,0.1585,0.3157,44566.1091,-6.0417,-0.1141,45070.7456,0.273569888,45071.0192,41424.8288,4.62%,,24.8288,2.04,,3
8-5-19 0:00,2458611.50,3415.00,4,Miércoles,Mayo,8,"3,362.43",3647.1586,45089.3237,44578.7356,110.8450,0.7198,0.1568,0.3123,44578.9863,-5.5009,-0.1814,45084.2044,0.3965948238,45084.6010,41437.4424,10.30%,,37.4424,3.07,,4
9-5-19 0:00,2458612.50,3416.00,5,Jueves,Mayo,9,"3,363.42",3648.1264,45102.5001,44591.8006,110.7920,0.4988,0.1551,0.3088,44591.8356,-4.6854,-0.2127,45097.9458,0.5029507116,45098.4487,41450.3223,18.08%,,50.3223,4.13,,5
10-5-19 0:00,2458613.50,3417.00,6,Viernes,Mayo,10,"3,364.40",3649.0937,45115.6765,44604.8656,110.7391,0.2583,0.1533,0.3053,44604.6654,-3.6370,-0.2019,45111.9426,0.5857595381,45112.5284,41463.4347,27.64%,,63.4347,5.20,,6
11-5-19 0:00,2458614.50,3418.00,7,Sábado,Mayo,11,"3,365.39",3650.0605,45128.8529,44617.9306,110.6861,0.0077,0.1515,0.3016,44617.4852,-2.4080,-0.1514,45126.1497,0.6389928641,45126.7887,41476.7282,38.52%,,76.7282,6.29,,7
12-5-19 0:00,2458615.50,3419.00,1,Domingo,Mayo,12,"3,366.37",3651.0268,45142.0293,44630.9956,110.6332,-0.2433,0.1496,0.2979,44630.3048,-1.0590,-0.0710,45140.5063,0.6582728389,45141.1646,41490.1378,50.12%,,90.1378,7.39,C. Creciente,8
13-5-19 0:00,2458616.50,3420.00,2,Lunes,Mayo,13,"3,367.36",3651.9927,45155.2057,44644.0606,110.5802,-0.4847,0.1477,0.2941,44643.1341,0.3438,0.0234,45154.9405,0.6415625678,45155.5820,41503.5893,61.75%,,103.5893,8.50,,9
14-5-19 0:00,2458617.50,3421.00,3,Martes,Mayo,14,"3,368.34",3652.9582,45168.3821,44657.1256,110.5273,-0.7072,0.1457,0.2902,44655.9825,1.7315,0.1133,45169.3740,0.5895662447,45169.9635,41517.0054,72.70%,,117.0054,9.60,,10
15-5-19 0:00,2458618.50,3422.00,4,Miércoles,Mayo,15,"3,369.33",3653.9232,45181.5585,44670.1906,110.4743,-0.9020,0.1437,0.2862,44668.8586,3.0352,0.1809,45183.7289,0.5057190819,45184.2346,41530.3114,82.35%,,130.3114,10.69,,11
16-5-19 0:00,2458619.50,3423.00,5,Jueves,Mayo,16,"3,370.32",3654.8877,45194.7349,44683.2556,110.4213,-1.0615,0.1417,0.2821,44681.7703,4.1891,0.2126,45197.9335,0.3957549462,45198.3292,41543.4415,90.16%,,143.4415,11.77,,12
17-5-19 0:00,2458620.50,3424.00,6,Viernes,Mayo,17,"3,371.30",3655.8518,45207.9113,44696.3206,110.3684,-1.1795,0.1396,0.2780,44694.7236,5.1339,0.2018,45211.9279,0.2669560209,45212.1949,41556.3430,95.80%,,156.3430,12.82,,13
18-5-19 0:00,2458621.50,3425.00,7,Sábado,Mayo,18,"3,372.29",3656.8155,45221.0877,44709.3856,110.3154,-1.2512,0.1375,0.2737,44707.7232,5.8192,0.1501,45225.6685,0.1272680094,45225.7957,41568.9802,99.08%,,168.9802,13.86,Luna Llena,14
19-5-19 0:00,2458622.50,3426.00,1,Domingo,Mayo,19,"3,373.27",3657.7788,45234.2641,44722.4506,110.2625,-1.2738,0.1353,0.2694,44720.7720,6.2072,0.0677,45239.1299,-0.01552203917,45239.1144,41581.3356,99.99%,Luna Llena,181.3356,14.87,,15
20-5-19 0:00,2458623.50,3427.00,2,Lunes,Mayo,20,"3,374.26",3658.7417,45247.4405,44735.5156,110.2095,-1.2466,0.1331,0.2650,44733.8709,6.2743,-0.0288,45252.3062,-0.1543981089,45252.1518,41593.4101,98.64%,,193.4101,15.87,,16
21-5-19 0:00,2458624.50,3428.00,3,Martes,Mayo,21,"3,375.24",3659.7042,45260.6169,44748.5806,110.1566,-1.1705,0.1308,0.2605,44747.0187,6.0132,-0.1198,45265.2090,-0.2834557488,45264.9255,41605.2214,95.23%,,205.2214,16.83,,17
22-5-19 0:00,2458625.50,3429.00,4,Miércoles,Mayo,22,"3,376.23",3660.6662,45273.7933,44761.6455,110.1036,-1.0485,0.1285,0.2560,44760.2126,5.4344,-0.1861,45277.8645,-0.3979921373,45277.4665,41616.8003,90.04%,,216.8003,17.78,,18
23-5-19 0:00,2458626.50,3430.00,5,Jueves,Mayo,23,"3,377.22",3661.6279,45286.9697,44774.7105,110.0507,-0.8854,0.1262,0.2513,44773.4477,4.5655,-0.2137,45290.3100,-0.494421268,45289.8155,41628.1877,83.33%,,228.1877,18.72,,19
24-5-19 0:00,2458627.50,3431.00,6,Viernes,Mayo,24,"3,378.20",3662.5892,45300.1461,44787.7755,109.9977,-0.6875,0.1238,0.2466,44786.7176,3.4510,-0.1963,45302.5894,-0.5701055681,45302.0193,41639.4301,75.43%,,239.4301,19.64,,20
25-5-19 0:00,2458628.50,3432.00,7,Sábado,Mayo,25,"3,379.19",3663.5501,45313.3225,44800.8405,109.9448,-0.4627,0.1214,0.2418,44800.0146,2.1493,-0.1375,45314.7502,-0.623179697,45314.1270,41650.5770,66.63%,,250.5770,20.55,,21
26-5-19 0:00,2458629.50,3433.00,1,Domingo,Mayo,26,"3,380.17",3664.5106,45326.4989,44813.9055,109.8918,-0.2197,0.1190,0.2370,44813.3299,0.7304,-0.0494,45326.8413,-0.6524113135,45326.1889,41661.6782,57.24%,,261.6782,21.47,C. Menguante,22
27-5-19 0:00,2458630.50,3434.00,2,Lunes,Mayo,27,"3,381.16",3665.4708,45339.6753,44826.9705,109.8389,0.0320,0.1165,0.2321,44826.6539,-0.7287,0.0493,45338.9113,-0.6571135237,45338.2542,41672.7834,47.57%,,272.7834,22.38,,23
28-5-19 0:00,2458631.50,3435.00,3,Martes,Mayo,28,"3,382.14",3666.4306,45352.8517,44840.0355,109.7859,0.2824,0.1140,0.2271,44839.9768,-2.1484,0.1374,45351.0090,-0.6371055482,45350.3719,41683.9413,37.95%,,283.9413,23.29,,24
29-5-19 0:00,2458632.50,3436.00,4,Miércoles,Mayo,29,"3,383.13",3667.3901,45366.0281,44853.1005,109.7329,0.5217,0.1115,0.2220,44853.2887,-3.4515,0.1964,45363.1831,-0.5927149085,45362.5904,41695.2003,28.71%,,295.2003,24.22,,25
30-5-19 0:00,2458633.50,3437.00,5,Jueves,Mayo,30,"3,384.11",3668.3492,45379.2045,44866.1655,109.6800,0.7406,0.1089,0.2169,44866.5803,-4.5676,0.2137,45375.4821,-0.5248213996,45374.9573,41706.6081,20.18%,,306.6081,25.15,,26
31-5-19 0:00,2458634.50,3438.00,6,Viernes,Mayo,31,"3,385.10",3669.3080,45392.3808,44879.2305,109.6270,0.9304,0.1063,0.2117,44879.8429,-5.4374,0.1859,45387.9534,-0.4349505624,45387.5184,41718.2104,12.72%,,318.2104,26.10,,27
1-6-19 0:00,2458635.50,3439.00,7,Sábado,Junio,1,"3,386.09",3670.2665,45405.5572,44892.2955,109.5741,1.0837,0.1037,0.2064,44893.0690,-6.0160,0.1192,45400.6405,-0.3254221133,45400.3150,41730.0485,6.68%,,330.0485,27.07,,28
2-6-19 0:00,2458636.50,3440.00,1,Domingo,Junio,2,"3,387.07",3671.2247,45418.7336,44905.3605,109.5211,1.1944,0.1010,0.2011,44906.2528,-6.2752,0.0279,45413.5798,-0.1995410616,45413.3803,41742.1556,2.41%,,342.1556,28.07,,29
3-6-19 0:00,2458637.50,3441.00,2,Lunes,Junio,3,"3,388.06",3672.1825,45431.9100,44918.4255,109.4682,1.2583,0.0983,0.1958,44919.3897,-6.2043,-0.0689,45426.7968,-0.06178810951,45426.7350,41754.5525,0.23%,Luna Nueva,354.5525,29.08,Luna Nueva,1
4-6-19 0:00,2458638.50,3442.00,3,Martes,Junio,4,"3,389.04",3673.1401,45445.0864,44931.4904,109.4152,1.2728,0.0956,0.1903,44932.4773,-5.8109,-0.1512,45440.3016,0.08206784069,45440.3836,41767.2436,0.40%,,7.2436,0.59,,2
5-6-19 0:00,2458639.50,3443.00,4,Miércoles,Junio,5,"3,390.03",3674.0974,45458.2628,44944.5554,109.3623,1.2373,0.0928,0.1848,44945.5150,-5.1187,-0.2024,45454.0862,0.2250314538,45454.3112,41780.2139,3.08%,,20.2139,1.66,,3
6-6-19 0:00,2458640.50,3444.00,5,Jueves,Junio,6,"3,391.01",3675.0543,45471.4392,44957.6204,109.3093,1.1531,0.0900,0.1793,44958.5042,-4.1666,-0.2124,45468.1233,0.3592003744,45468.4825,41793.4282,8.27%,,33.4282,2.74,,4
7-6-19 0:00,2458641.50,3445.00,6,Viernes,Junio,7,"3,392.00",3676.0110,45484.6156,44970.6854,109.2564,1.0237,0.0872,0.1737,44971.4482,-3.0057,-0.1797,45482.3668,0.4763714498,45482.8431,41806.8321,15.79%,,46.8321,3.84,,5
8-6-19 0:00,2458642.50,3446.00,7,Sábado,Junio,8,"3,392.99",3676.9675,45497.7920,44983.7504,109.2034,0.8541,0.0844,0.1681,44984.3520,-1.6962,-0.1112,45496.7543,0.568876158,45497.3232,41820.3557,25.27%,,60.3557,4.95,,6
9-6-19 0:00,2458643.50,3447.00,1,Domingo,Junio,9,"3,393.97",3677.9237,45510.9684,44996.8154,109.1505,0.6509,0.0815,0.1624,44997.2224,-0.3047,-0.0207,45511.2123,0.6304970193,45511.8428,41833.9191,36.15%,,73.9191,6.06,,7
10-6-19 0:00,2458644.50,3448.00,2,Lunes,Junio,10,"3,394.96",3678.8796,45524.1448,45009.8804,109.0975,0.4221,0.0786,0.1566,45010.0672,1.0993,0.0737,45525.6612,0.6572617138,45526.3184,41847.4389,47.77%,,87.4389,7.17,C. Creciente,8
11-6-19 0:00,2458645.50,3449.00,3,Martes,Junio,11,"3,395.94",3679.8353,45537.3212,45022.9454,109.0445,0.1767,0.0757,0.1508,45022.8955,2.4466,0.1534,45540.0222,0.6479226559,45540.6701,41860.8348,59.40%,,100.8348,8.27,,9
12-6-19 0:00,2458646.50,3450.00,4,Miércoles,Junio,12,"3,396.93",3680.7908,45550.4976,45036.0104,108.9916,-0.0756,0.0728,0.1450,45035.7170,3.6712,0.2029,45554.2232,0.6040097211,45554.8272,41874.0365,70.37%,,114.0365,9.35,,10
13-6-19 0:00,2458647.50,3451.00,5,Jueves,Junio,13,"3,397.91",3681.7460,45563.6740,45049.0754,108.9386,-0.3250,0.0699,0.1391,45048.5414,4.7129,0.2124,45568.2044,0.5294630721,45568.7339,41886.9879,80.08%,,126.9879,10.42,,11
14-6-19 0:00,2458648.50,3452.00,6,Viernes,Junio,14,"3,398.90",3682.7010,45576.8504,45062.1404,108.8857,-0.5616,0.0669,0.1332,45061.3787,5.5202,0.1800,45581.9220,0.4299639985,45582.3520,41899.6510,88.11%,,139.6510,11.46,,12
15-6-19 0:00,2458649.50,3453.00,7,Sábado,Junio,15,"3,399.89",3683.6558,45590.0268,45075.2054,108.8327,-0.7761,0.0639,0.1272,45074.2381,6.0521,0.1119,45595.3508,0.312143499,45595.6629,41912.0071,94.15%,,152.0071,12.47,,13
16-6-19 0:00,2458650.50,3454.00,1,Domingo,Junio,16,"3,400.87",3684.6105,45603.2032,45088.2704,108.7798,-0.9602,0.0609,0.1212,45087.1280,6.2807,0.0214,45608.4842,0.1828458557,45608.6671,41924.0566,98.08%,,164.0566,13.46,,14
17-6-19 0:00,2458651.50,3455.00,2,Lunes,Junio,17,"3,401.86",3685.5649,45616.3796,45101.3353,108.7268,-1.1065,0.0579,0.1152,45100.0558,6.1920,-0.0736,45621.3337,0.0485709253,45621.3822,41935.8173,99.87%,Luna Llena,175.8173,14.42,Luna Llena,15
18-6-19 0:00,2458652.50,3456.00,3,Martes,Junio,18,"3,402.84",3686.5192,45629.5560,45114.4003,108.6739,-1.2093,0.0548,0.1092,45113.0271,5.7875,-0.1541,45633.9253,-0.08485612795,45633.8405,41947.3213,99.59%,,187.3213,15.37,,16
19-6-19 0:00,2458653.50,3457.00,4,Miércoles,Junio,19,"3,403.83",3687.4733,45642.7324,45127.4653,108.6209,-1.2645,0.0518,0.1031,45126.0460,5.0846,-0.2036,45646.2971,-0.2124061202,45646.0847,41958.6114,97.39%,,198.6114,16.29,,17
20-6-19 0:00,2458654.50,3458.00,5,Jueves,Junio,20,"3,404.81",3688.4272,45655.9088,45140.5303,108.5680,-1.2701,0.0487,0.0969,45139.1146,4.1162,-0.2118,45658.4944,-0.3298181867,45658.1646,41969.7374,93.42%,,209.7374,17.20,,18
21-6-19 0:00,2458655.50,3459.00,6,Viernes,Junio,21,"3,405.80",3689.3810,45669.0852,45153.5953,108.5150,-1.2257,0.0456,0.0908,45152.2333,2.9297,-0.1764,45670.5672,-0.4334953567,45670.1337,41980.7526,87.88%,,220.7526,18.11,,19
22-6-19 0:00,2458656.50,3460.00,7,Sábado,Junio,22,"3,406.78",3690.3347,45682.2616,45166.6603,108.4621,-1.1331,0.0425,0.0846,45165.4002,1.5851,-0.1044,45682.5667,-0.5203847699,45682.0464,41991.7117,80.98%,,231.7117,19.01,,20
23-6-19 0:00,2458657.50,3461.00,1,Domingo,Junio,23,"3,407.77",3691.2882,45695.4380,45179.7253,108.4091,-0.9959,0.0394,0.0784,45178.6116,0.1524,-0.0104,45694.5447,-0.5878814765,45693.9568,42002.6686,72.96%,,242.6686,19.91,,21
24-6-19 0:00,2458658.50,3462.00,2,Lunes,Junio,24,"3,408.76",3692.2416,45708.6144,45192.7903,108.3561,-0.8196,0.0362,0.0721,45191.8623,-1.2927,0.0861,45706.5519,-0.6337720705,45705.9182,42013.6766,64.05%,,253.6766,20.81,,22
25-6-19 0:00,2458659.50,3463.00,3,Martes,Junio,25,"3,409.74",3693.1949,45721.7908,45205.8553,108.3032,-0.6110,0.0331,0.0659,45205.1453,-2.6721,0.1646,45718.6391,-0.656220094,45717.9829,42024.7880,54.54%,,264.7880,21.72,C. Menguante,23
26-6-19 0:00,2458660.50,3464.00,4,Miércoles,Junio,26,"3,410.73",3694.1481,45734.9672,45218.9203,108.2502,-0.3784,0.0299,0.0596,45218.4523,-3.9106,0.2084,45730.8566,-0.653792893,45730.2028,42036.0547,44.73%,,276.0547,22.64,,24
27-6-19 0:00,2458661.50,3465.00,5,Jueves,Junio,27,"3,411.71",3695.1012,45748.1436,45231.9853,108.1973,-0.1310,0.0268,0.0533,45231.7742,-4.9402,0.2080,45743.2537,-0.6255369706,45742.6281,42047.5269,34.94%,,287.5269,23.59,,25
28-6-19 0:00,2458662.50,3466.00,6,Viernes,Junio,28,"3,412.70",3696.0542,45761.3200,45245.0503,108.1443,0.1217,0.0236,0.0470,45245.1013,-5.7041,0.1634,45755.8774,-0.5711178237,45755.3063,42059.2520,25.57%,,299.2520,24.55,,26
29-6-19 0:00,2458663.50,3467.00,7,Sábado,Junio,29,"3,413.68",3697.0072,45774.4963,45258.1153,108.0914,0.3695,0.0204,0.0407,45258.4237,-6.1607,0.0841,45768.7689,-0.4910397918,45768.2779,42071.2707,17.02%,,311.2707,25.53,,27
30-6-19 0:00,2458664.50,3468.00,1,Domingo,Junio,30,"3,414.67",3697.9601,45787.6727,45271.1803,108.0384,0.6029,0.0173,0.0344,45271.7315,-6.2857,-0.0129,45781.9597,-0.3869424628,45781.5728,42083.6127,9.75%,,323.6127,26.55,,28
1-7-19 0:00,2458665.50,3469.00,2,Lunes,Julio,1,"3,415.66",3698.9129,45800.8491,45284.2452,107.9855,0.8125,0.0141,0.0280,45285.0156,-6.0739,-0.1071,45795.4666,-0.2619309064,45795.2046,42096.2917,4.22%,,336.2917,27.59,,29
2-7-19 0:00,2458666.50,3470.00,3,Martes,Julio,2,"3,416.64",3699.8657,45814.0255,45297.3102,107.9325,0.9901,0.0109,0.0217,45298.2678,-5.5386,-0.1785,45809.2876,-0.1208474988,45809.1668,42109.3011,0.87%,,349.3011,28.65,Luna Nueva,30
3-7-19 0:00,2458667.50,3471.00,4,Miércoles,Julio,3,"3,417.63",3700.8184,45827.2019,45310.3752,107.8796,1.1288,0.0077,0.0153,45311.4811,-4.7113,-0.2124,45823.3994,0.02964429726,45823.4291,42122.6106,0.05%,Luna Nueva,2.6106,0.21,,1
4-7-19 0:00,2458668.50,3472.00,5,Jueves,Julio,4,"3,418.61",3701.7712,45840.3783,45323.4402,107.8266,1.2232,0.0045,0.0090,45324.6499,-3.6384,-0.2020,45837.7566,0.1812911521,45837.9379,42136.1667,1.98%,,16.1667,1.33,,2
5-7-19 0:00,2458669.50,3473.00,6,Viernes,Julio,5,"3,419.60",3702.7239,45853.5547,45336.5052,107.7737,1.2694,0.0013,0.0026,45337.7707,-2.3791,-0.1499,45852.2938,0.3248613266,45852.6187,42149.8948,6.65%,,29.8948,2.45,,3
6-7-19 0:00,2458670.50,3474.00,7,Sábado,Julio,6,"3,420.58",3703.6766,45866.7311,45349.5702,107.7207,1.2656,-0.0019,-0.0038,45350.8415,-1.0009,-0.0673,45866.9304,0.4510879106,45867.3815,42163.7049,13.85%,,43.7049,3.59,,4
7-7-19 0:00,2458671.50,3475.00,1,Domingo,Julio,7,"3,421.57",3704.6293,45879.9075,45362.6352,107.6677,1.2121,-0.0051,-0.0101,45363.8625,0.4236,0.0288,45881.5771,0.5517695543,45882.1289,42177.4995,23.13%,,57.4995,4.72,,5
8-7-19 0:00,2458672.50,3476.00,2,Lunes,Julio,8,"3,422.55",3705.5821,45893.0839,45375.7002,107.6148,1.1109,-0.0083,-0.0165,45376.8359,1.8214,0.1186,45896.1431,0.6207745996,45896.7639,42191.1818,33.87%,,71.1818,5.84,,6
9-7-19 0:00,2458673.50,3477.00,3,Martes,Julio,9,"3,423.54",3706.5348,45906.2603,45388.7652,107.5618,0.9660,-0.0115,-0.0228,45389.7655,3.1220,0.1844,45910.5442,0.654705002,45911.1989,42204.6641,45.35%,,84.6641,6.94,C. Creciente,7
10-7-19 0:00,2458674.50,3478.00,4,Miércoles,Julio,10,"3,424.53",3707.4876,45919.4367,45401.8302,107.5089,0.7831,-0.0147,-0.0292,45402.6571,4.2612,0.2133,45924.7090,0.6530783519,45925.3621,42217.8744,56.85%,,97.8744,8.03,,8
11-7-19 0:00,2458675.50,3479.00,5,Jueves,Julio,11,"3,425.51",3708.4405,45932.6131,45414.8952,107.4559,0.5694,-0.0178,-0.0355,45415.5180,5.1837,0.1997,45938.5838,0.6180345151,45939.2018,42230.7614,67.72%,,110.7614,9.09,,9
12-7-19 0:00,2458676.50,3480.00,6,Viernes,Julio,12,"3,426.50",3709.3934,45945.7895,45427.9602,107.4030,0.3333,-0.0210,-0.0419,45428.3564,5.8452,0.1467,45952.1358,0.5537031349,45952.6895,42243.2961,77.45%,,123.2961,10.11,,10
